ECGI_Raw,PCI,1F_UARFCN,制式,TAC,经度,维度,方向角,下倾角,天线挂高,小区类型,参考信号功率,A,B,ECGI
8660235,172,1650,L1800,6180,121.37913,31.19474,350,12,15,宏小区,152,33829,11,8663062
8660245,173,1650,L1800,6180,121.37913,31.19474,170,8,15,宏小区,152,33829,21,8663072
8660255,171,1650,L1800,6180,121.37913,31.19474,260,12,15,宏小区,152,33829,31,8663082
8660246,173,450,L2100,6180,121.37913,31.19474,170,8,15,宏小区,152,33829,22,8663073
8660491,15,1650,L1800,6180,121.37874,31.19541,350,8,30,宏小区,152,33830,11,8663318
8660501,17,1650,L1800,6180,121.37874,31.19541,200,10,30,宏小区,152,33830,21,8663328
8660747,162,1650,L1800,6264,121.38206,31.19835,50,10,21,宏小区,152,33831,11,8663574
8660757,164,1650,L1800,6264,121.38206,31.19835,150,8,21,宏小区,152,33831,21,8663584
8660767,163,1650,L1800,6264,121.38206,31.19835,270,16,21,宏小区,152,33831,31,8663594
8660754,162,3770,L900,6264,121.38206,31.19835,50,16,21,宏小区,182,33831,18,8663581
8660764,164,3770,L900,6264,121.38206,31.19835,150,5,21,宏小区,182,33831,28,8663591
8660774,163,3770,L900,6264,121.38206,31.19835,270,2,21,宏小区,182,33831,38,8663601
8661003,120,1650,L1800,6179,121.427,31.2194,50,26,75,宏小区,122,33832,11,8663830
8661013,121,1650,L1800,6179,121.427,31.2194,210,26,75,宏小区,152,33832,21,8663840
8661023,122,1650,L1800,6179,121.427,31.2194,305,26,75,宏小区,122,33832,31,8663850
8661004,120,450,L2100,6179,121.42722,31.21944,50,11,75,宏小区,122,33832,12,8663831
8661014,121,450,L2100,6179,121.42722,31.21944,210,11,75,宏小区,152,33832,22,8663841
8661024,122,450,L2100,6179,121.42722,31.21944,305,11,75,宏小区,152,33832,32,8663851
8661259,98,1650,L1800,6178,121.40333,31.21361,10,9,30,宏小区,152,33833,11,8664086
8661269,96,1650,L1800,6178,121.40333,31.21361,120,14,30,宏小区,152,33833,21,8664096
8661279,97,1650,L1800,6178,121.40333,31.21361,220,12,30,宏小区,152,33833,31,8664106
8661260,98,450,L2100,6178,121.40333,31.21361,10,9,30,宏小区,152,33833,12,8664087
8661270,96,450,L2100,6178,121.40333,31.21361,120,14,30,宏小区,152,33833,22,8664097
8661280,97,450,L2100,6178,121.40333,31.21361,220,12,30,宏小区,152,33833,32,8664107
8661266,98,3770,L900,6178,121.40333,31.21361,0,8,30,宏小区,182,33833,18,8664093
8661276,96,3770,L900,6178,121.40333,31.21361,120,6,30,宏小区,182,33833,28,8664103
8661286,97,3770,L900,6178,121.40333,31.21361,240,8,30,宏小区,182,33833,38,8664113
8661771,193,1650,L1800,6179,121.41911,31.20947,50,16,23,宏小区,152,33835,11,8664598
8661781,194,1650,L1800,6179,121.41911,31.20947,180,16,23,宏小区,152,33835,21,8664608
8661791,192,1650,L1800,6179,121.41911,31.20947,230,12,23,宏小区,152,33835,31,8664618
8661772,193,450,L2100,6179,121.41911,31.20947,70,9,23,宏小区,152,33835,12,8664599
8661782,194,450,L2100,6179,121.41911,31.20947,180,24,23,宏小区,152,33835,22,8664609
8661792,192,450,L2100,6179,121.41911,31.20947,230,22,23,宏小区,152,33835,32,8664619
8662027,326,1650,L1800,6178,121.4018333,31.22219444,90,20,27.5,宏小区,152,33836,11,8664854
8662037,325,1650,L1800,6178,121.4018333,31.22219444,230,9,27.5,宏小区,152,33836,21,8664864
8662047,324,1650,L1800,6178,121.4018333,31.22219444,310,18,27.5,宏小区,152,33836,31,8664874
8662283,165,1650,L1800,6178,121.412064,31.214897,0,8,31,宏小区,152,33837,11,8665110
8662293,167,1650,L1800,6178,121.412064,31.214897,120,2,31,宏小区,152,33837,21,8665120
8662303,166,1650,L1800,6178,121.412064,31.214897,260,2,31,宏小区,152,33837,31,8665130
8662284,165,450,L2100,6178,121.412064,31.214897,0,8,31,宏小区,122,33837,12,8665111
8662294,167,450,L2100,6178,121.412064,31.214897,120,2,31,宏小区,122,33837,22,8665121
8662304,166,450,L2100,6178,121.412064,31.214897,260,2,31,宏小区,122,33837,32,8665131
8662539,197,1650,L1800,6261,121.42306,31.22528,350,9,22,宏小区,152,33838,11,8665366
8662549,195,1650,L1800,6261,121.42306,31.22528,130,7,22,宏小区,152,33838,21,8665376
8662559,196,1650,L1800,6261,121.42306,31.22528,270,12,22,宏小区,152,33838,31,8665386
8662540,197,450,L2100,6261,121.42306,31.22528,350,9,22,宏小区,152,33838,12,8665367
8662550,195,450,L2100,6261,121.42306,31.22528,130,7,22,宏小区,152,33838,22,8665377
8662560,196,450,L2100,6261,121.42306,31.22528,270,12,22,宏小区,152,33838,32,8665387
8662546,197,3770,L900,6261,121.42306,31.22528,350,9,22,宏小区,182,33838,18,8665373
8662556,195,3770,L900,6261,121.42306,31.22528,130,7,22,宏小区,182,33838,28,8665383
8662566,196,3770,L900,6261,121.42306,31.22528,270,12,22,宏小区,182,33838,38,8665393
8664331,99,1650,L1800,6264,121.38941,31.19759,165,14,75,宏小区,152,33845,11,8667158
8664341,101,1650,L1800,6264,121.38941,31.19759,280,17,75,宏小区,152,33845,21,8667168
8664351,100,1650,L1800,6264,121.38941,31.19759,330,14,75,宏小区,152,33845,31,8667178
8664332,99,450,L2100,6264,121.38941,31.19759,340,18,75,宏小区,152,33845,12,8667159
8664342,101,450,L2100,6264,121.38941,31.19759,170,20,75,宏小区,152,33845,22,8667169
8664352,100,450,L2100,6264,121.38941,31.19759,270,20,75,宏小区,152,33845,32,8667179
8664338,99,3770,L900,6264,121.38941,31.19759,340,18,75,宏小区,182,33845,18,8667165
8664348,101,3770,L900,6264,121.38941,31.19759,170,20,75,宏小区,182,33845,28,8667175
8664358,100,3770,L900,6264,121.38941,31.19759,270,20,75,宏小区,182,33845,38,8667185
8664587,404,1650,L1800,6176,121.38982,31.21461,60,20,40,宏小区,152,33846,11,8667414
8664597,403,1650,L1800,6176,121.38982,31.21461,130,18,40,宏小区,152,33846,21,8667424
8664607,402,1650,L1800,6176,121.38982,31.21461,310,18,40,宏小区,152,33846,31,8667434
8664588,404,450,L2100,6176,121.38982,31.21461,60,20,40,宏小区,152,33846,12,8667415
8664598,403,450,L2100,6176,121.38982,31.21461,130,18,40,宏小区,152,33846,22,8667425
8664608,402,450,L2100,6176,121.38982,31.21461,310,18,40,宏小区,152,33846,32,8667435
8664594,404,3770,L900,6176,121.38982,31.21461,60,20,40,宏小区,182,33846,18,8667421
8664604,403,3770,L900,6176,121.38982,31.21461,130,18,40,宏小区,182,33846,28,8667431
8664614,402,3770,L900,6176,121.38982,31.21461,310,18,40,宏小区,182,33846,38,8667441
8664843,34,1650,L1800,6176,121.38624,31.21226,10,8,29,宏小区,152,33847,11,8667670
8664853,35,1650,L1800,6176,121.38624,31.21226,110,6,29,宏小区,152,33847,21,8667680
8664863,33,1650,L1800,6176,121.38624,31.21226,250,14,29,宏小区,152,33847,31,8667690
8664844,34,450,L2100,6176,121.38624,31.21226,10,8,29,宏小区,152,33847,12,8667671
8664854,35,450,L2100,6176,121.38624,31.21226,110,6,29,宏小区,152,33847,22,8667681
8664864,33,450,L2100,6176,121.38624,31.21226,250,14,29,宏小区,152,33847,32,8667691
8664850,34,3770,L900,6176,121.38624,31.21226,10,8,29,宏小区,182,33847,18,8667677
8664860,35,3770,L900,6176,121.38624,31.21226,110,6,29,宏小区,182,33847,28,8667687
8664870,33,3770,L900,6176,121.38624,31.21226,250,14,29,宏小区,182,33847,38,8667697
8665099,127,1650,L1800,6178,121.412862,31.219988,30,5,25,宏小区,152,33848,11,8667926
8665109,126,1650,L1800,6178,121.412862,31.219988,120,7,25,宏小区,152,33848,21,8667936
8665100,127,450,L2100,6178,121.412862,31.219988,30,5,25,宏小区,152,33848,12,8667927
8665110,126,450,L2100,6178,121.412862,31.219988,120,7,25,宏小区,152,33848,22,8667937
8665119,317,1650,L1800,6178,121.412862,31.219988,120,7,25,宏小区,62,33848,31,8667946
8666891,69,1650,L1800,6263,121.39815,31.20601,40,8,20,宏小区,122,33855,11,8669718
8666901,71,1650,L1800,6263,121.39815,31.20601,210,8,20,宏小区,122,33855,21,8669728
8666892,69,450,L2100,6263,121.39815,31.20601,70,8,20,宏小区,152,33855,12,8669719
8666902,71,450,L2100,6263,121.39815,31.20601,210,7,20,宏小区,152,33855,22,8669729
8666911,459,1650,L1800,6263,121.39815,31.20601,70,5,20,宏小区,152,33855,31,8669738
8667915,116,1650,L1800,6173,121.3631,31.2157,15,11,18,宏小区,152,33859,11,8670742
8667925,115,1650,L1800,6173,121.3631,31.2157,120,12,18,宏小区,152,33859,21,8670752
8667935,114,1650,L1800,6173,121.3631,31.2157,230,12,18,宏小区,152,33859,31,8670762
8667916,116,450,L2100,6173,121.3631,31.2157,15,11,18,宏小区,152,33859,12,8670743
8667926,115,450,L2100,6173,121.3631,31.2157,120,12,18,宏小区,152,33859,22,8670753
8667936,114,450,L2100,6173,121.3631,31.2157,230,12,18,宏小区,152,33859,32,8670763
8667922,116,3770,L900,6173,121.3631,31.2157,15,11,18,宏小区,152,33859,18,8670749
8667932,115,3770,L900,6173,121.3631,31.2157,120,12,18,宏小区,182,33859,28,8670759
8667942,114,3770,L900,6173,121.3631,31.2157,230,12,18,宏小区,152,33859,38,8670769
8668171,167,1650,L1800,6173,121.36241,31.20268,330,11,31,宏小区,152,33860,11,8670998
8668181,165,1650,L1800,6173,121.36241,31.20268,130,7,31,宏小区,122,33860,21,8671008
8668191,166,1650,L1800,6173,121.36241,31.20268,240,6,31,宏小区,152,33860,31,8671018
8668178,167,3770,L900,6173,121.36241,31.20268,330,11,31,宏小区,182,33860,18,8671005
8668188,165,3770,L900,6173,121.36241,31.20268,130,7,31,宏小区,182,33860,28,8671015
8668198,166,3770,L900,6173,121.36241,31.20268,240,6,31,宏小区,182,33860,38,8671025
8668427,447,1650,L1800,6173,121.3668,31.21391,350,9,40,宏小区,152,33861,11,8671254
8668437,448,1650,L1800,6173,121.3668,31.21391,120,11,40,宏小区,152,33861,21,8671264
8668447,449,1650,L1800,6173,121.3668,31.21391,240,8,40,宏小区,152,33861,31,8671274
8668428,447,450,L2100,6173,121.3668,31.21391,350,8,40,宏小区,152,33861,12,8671255
8668438,448,450,L2100,6173,121.3668,31.21391,120,15,40,宏小区,152,33861,22,8671265
8668448,449,450,L2100,6173,121.3668,31.21391,240,4,40,宏小区,152,33861,32,8671275
8668434,447,3770,L900,6173,121.3668,31.21391,350,8,40,宏小区,182,33861,18,8671261
8668444,448,3770,L900,6173,121.3668,31.21391,120,15,40,宏小区,182,33861,28,8671271
8668454,449,3770,L900,6173,121.3668,31.21391,240,4,40,宏小区,182,33861,38,8671281
8668683,62,1650,L1800,6173,121.37318,31.20673,330,1,14,宏小区,152,33862,11,8671510
8668693,60,1650,L1800,6173,121.37318,31.20673,20,1,14,宏小区,152,33862,21,8671520
8668703,61,1650,L1800,6173,121.37318,31.20673,130,1,14,宏小区,152,33862,31,8671530
8668939,378,1650,L1800,6180,121.35789,31.21045,340,3,18,宏小区,152,33863,11,8671766
8668949,380,1650,L1800,6180,121.35789,31.21045,160,10,18,宏小区,152,33863,21,8671776
8668959,379,1650,L1800,6180,121.35789,31.21045,270,4,18,宏小区,152,33863,31,8671786
8669195,236,1650,L1800,6180,121.35248,31.20587,15,1,20,宏小区,152,33864,11,8672022
8669205,234,1650,L1800,6180,121.35248,31.20587,140,1,20,宏小区,152,33864,21,8672032
8669215,235,1650,L1800,6180,121.35248,31.20587,240,7,20,宏小区,152,33864,31,8672042
8669451,425,1650,L1800,6173,121.36358,31.20604,10,2,40,宏小区,152,33865,11,8672278
8669461,423,1650,L1800,6173,121.36358,31.20604,140,8,40,宏小区,152,33865,21,8672288
8669471,424,1650,L1800,6173,121.36358,31.20604,260,1,40,宏小区,152,33865,31,8672298
8669458,425,3770,L900,6173,121.36358,31.20604,10,2,40,宏小区,182,33865,18,8672285
8669468,423,3770,L900,6173,121.36358,31.20604,140,8,40,宏小区,182,33865,28,8672295
8669478,424,3770,L900,6173,121.36358,31.20604,260,1,40,宏小区,182,33865,38,8672305
8669707,141,1650,L1800,6179,121.42957,31.21632,40,8,58,宏小区,152,33866,11,8672534
8669717,142,1650,L1800,6179,121.42957,31.21632,180,14,58,宏小区,152,33866,21,8672544
8669727,143,1650,L1800,6179,121.42957,31.21632,270,7,58,宏小区,152,33866,31,8672554
8669708,141,450,L2100,6179,121.42957,31.21632,40,7,58,宏小区,152,33866,12,8672535
8669718,142,450,L2100,6179,121.42957,31.21632,180,14,58,宏小区,152,33866,22,8672545
8669728,143,450,L2100,6179,121.42957,31.21632,270,9,58,宏小区,152,33866,32,8672555
8669963,279,1650,L1800,6173,121.3571,31.20606,80,4,17,宏小区,152,33867,11,8672790
8669973,281,1650,L1800,6173,121.3571,31.20606,160,13,17,宏小区,152,33867,21,8672800
8669983,280,1650,L1800,6173,121.3571,31.20606,290,11,17,宏小区,152,33867,31,8672810
8670219,95,1650,L1800,6180,121.34817,31.21623,50,5,20,宏小区,152,33868,11,8673046
8670229,93,1650,L1800,6180,121.34817,31.21623,190,8,20,宏小区,152,33868,21,8673056
8670239,94,1650,L1800,6180,121.34817,31.21623,300,7,20,宏小区,152,33868,31,8673066
8670475,100,1650,L1800,6188,121.34934,31.22948,60,9,21,宏小区,152,33869,11,8673302
8670485,99,1650,L1800,6188,121.34934,31.22948,180,8,21,宏小区,152,33869,21,8673312
8670495,101,1650,L1800,6188,121.34934,31.22948,310,9,21,宏小区,152,33869,31,8673322
8670486,99,450,L2100,6188,121.34934,31.22948,180,6,21,宏小区,152,33869,22,8673313
8670482,100,3770,L900,6188,121.34934,31.22948,70,6,21,宏小区,182,33869,18,8673309
8670492,99,3770,L900,6188,121.34934,31.22948,180,12,21,宏小区,182,33869,28,8673319
8670502,101,3770,L900,6188,121.34934,31.22948,340,6,21,宏小区,182,33869,38,8673329
8670987,125,1650,L1800,6188,121.34402,31.23267,350,11,30,宏小区,152,33871,11,8673814
8670997,123,1650,L1800,6188,121.34402,31.23267,115,17,30,宏小区,152,33871,21,8673824
8671007,124,1650,L1800,6188,121.34402,31.23267,190,12,30,宏小区,152,33871,31,8673834
8671243,190,1650,L1800,6263,121.41029,31.20851,340,12,68,宏小区,152,33872,11,8674070
8671253,191,1650,L1800,6263,121.41029,31.20851,140,17,68,宏小区,152,33872,21,8674080
8671263,189,1650,L1800,6263,121.41029,31.20851,230,12,68,宏小区,122,33872,31,8674090
8671244,190,450,L2100,6263,121.41029,31.20851,340,12,68,宏小区,152,33872,12,8674071
8671254,191,450,L2100,6263,121.41029,31.20851,140,17,68,宏小区,152,33872,22,8674081
8671264,189,450,L2100,6263,121.41029,31.20851,230,12,68,宏小区,122,33872,32,8674091
8671250,190,3770,L900,6263,121.41029,31.20851,340,12,68,宏小区,182,33872,18,8674077
8671260,191,3770,L900,6263,121.41029,31.20851,140,17,68,宏小区,182,33872,28,8674087
8671270,189,3770,L900,6263,121.41029,31.20851,230,12,68,宏小区,182,33872,38,8674097
8672011,216,1650,L1800,6153,121.24148,31.22473,20,5,30,宏小区,152,33875,11,8674838
8672021,217,1650,L1800,6153,121.24148,31.22473,120,4,30,宏小区,152,33875,21,8674848
8672031,218,1650,L1800,6153,121.24148,31.22473,230,5,30,宏小区,152,33875,31,8674858
8672012,216,450,L2100,6153,121.24148,31.22473,20,4,30,宏小区,152,33875,12,8674839
8672022,217,450,L2100,6153,121.24148,31.22473,120,1,30,宏小区,152,33875,22,8674849
8672032,218,450,L2100,6153,121.24148,31.22473,230,3,30,宏小区,152,33875,32,8674859
8672018,216,3770,L900,6153,121.24148,31.22473,20,2,30,宏小区,182,33875,18,8674845
8672028,217,3770,L900,6153,121.24148,31.22473,120,1,30,宏小区,182,33875,28,8674855
8672038,218,3770,L900,6153,121.24148,31.22473,230,1,30,宏小区,182,33875,38,8674865
8672779,406,1650,L1800,6153,121.22619,31.25068,330,14,45,宏小区,152,33878,11,8675606
8672789,405,1650,L1800,6153,121.22619,31.25068,50,12,45,宏小区,152,33878,21,8675616
8672799,407,1650,L1800,6153,121.22619,31.25068,200,13,45,宏小区,152,33878,31,8675626
8672780,406,450,L2100,6153,121.22619,31.25068,330,14,45,宏小区,152,33878,12,8675607
8672790,405,450,L2100,6153,121.22619,31.25068,50,12,45,宏小区,152,33878,22,8675617
8672800,407,450,L2100,6153,121.22619,31.25068,200,13,45,宏小区,152,33878,32,8675627
8672786,406,3770,L900,6153,121.22619,31.25068,330,14,45,宏小区,182,33878,18,8675613
8672796,405,3770,L900,6153,121.22619,31.25068,50,12,45,宏小区,182,33878,28,8675623
8672806,407,3770,L900,6153,121.22619,31.25068,200,13,45,宏小区,182,33878,38,8675633
8675595,153,1650,L1800,6176,121.39156,31.24043,30,13,72,宏小区,152,33889,11,8678422
8675605,154,1650,L1800,6176,121.39156,31.24043,190,13,72,宏小区,152,33889,21,8678432
8675615,155,1650,L1800,6176,121.39156,31.24043,310,32,72,宏小区,152,33889,31,8678442
8675596,153,450,L2100,6176,121.39156,31.24043,30,13,72,宏小区,152,33889,12,8678423
8675606,154,450,L2100,6176,121.39156,31.24043,190,13,72,宏小区,152,33889,22,8678433
8675616,155,450,L2100,6176,121.39156,31.24043,310,32,72,宏小区,152,33889,32,8678443
8675602,153,3770,L900,6176,121.39156,31.24043,350,9,72,宏小区,30,33889,18,8678429
8675612,154,3770,L900,6176,121.39156,31.24043,120,4,72,宏小区,30,33889,28,8678439
8675622,155,3770,L900,6176,121.39156,31.24043,260,16,72,宏小区,30,33889,38,8678449
8675851,435,1650,L1800,6188,121.36552,31.23765,30,11,40,宏小区,152,33890,11,8678678
8675861,436,1650,L1800,6188,121.36552,31.23765,300,7,40,宏小区,152,33890,21,8678688
8675858,435,3770,L900,6188,121.36552,31.23765,30,11,40,宏小区,182,33890,18,8678685
8675868,436,3770,L900,6188,121.36552,31.23765,300,7,40,宏小区,182,33890,28,8678695
8676107,336,1650,L1800,6176,121.369094,31.22844,330,10,20,宏小区,122,33891,11,8678934
8676117,337,1650,L1800,6176,121.369094,31.22844,40,9,20,宏小区,152,33891,21,8678944
8676127,338,1650,L1800,6176,121.369094,31.22844,240,5,20,宏小区,122,33891,31,8678954
8676363,219,1650,L1800,6188,121.3791,31.2468,340,30,48,宏小区,152,33892,11,8679190
8676373,220,1650,L1800,6188,121.3791,31.2468,80,30,48,宏小区,152,33892,21,8679200
8676383,221,1650,L1800,6188,121.3791,31.2468,160,14,48,宏小区,152,33892,31,8679210
8676364,219,450,L2100,6188,121.3791,31.2468,0,19,48,宏小区,152,33892,12,8679191
8676374,220,450,L2100,6188,121.3791,31.2468,80,21,48,宏小区,152,33892,22,8679201
8676384,221,450,L2100,6188,121.3791,31.2468,160,12,48,宏小区,152,33892,32,8679211
8676619,342,1650,L1800,6188,121.36702,31.23017,70,15,30,宏小区,152,33893,11,8679446
8676629,343,1650,L1800,6188,121.36702,31.23017,170,20,30,宏小区,152,33893,21,8679456
8676639,344,1650,L1800,6188,121.36702,31.23017,300,9,30,宏小区,152,33893,31,8679466
8676875,130,1650,L1800,6176,121.38725,31.23152,80,13,21,宏小区,152,33894,11,8679702
8676885,129,1650,L1800,6176,121.38725,31.23152,180,9,21,宏小区,152,33894,21,8679712
8676895,131,1650,L1800,6176,121.38725,31.23152,220,15,21,宏小区,152,33894,31,8679722
8676876,130,450,L2100,6176,121.38725,31.23152,80,13,21,宏小区,152,33894,12,8679703
8676886,129,450,L2100,6176,121.38725,31.23152,180,9,21,宏小区,152,33894,22,8679713
8676896,131,450,L2100,6176,121.38725,31.23152,220,15,21,宏小区,152,33894,32,8679723
8677131,304,1650,L1800,6188,121.3661,31.2342,0,14,43,宏小区,152,33895,11,8679958
8677141,305,1650,L1800,6188,121.3661,31.2342,120,18,43,宏小区,152,33895,21,8679968
8677151,303,1650,L1800,6188,121.3661,31.2342,250,14,43,宏小区,152,33895,31,8679978
8677132,304,450,L2100,6188,121.3661,31.2342,0,14,43,宏小区,152,33895,12,8679959
8677142,305,450,L2100,6188,121.3661,31.2342,120,18,43,宏小区,152,33895,22,8679969
8677152,303,450,L2100,6188,121.3661,31.2342,250,14,43,宏小区,152,33895,32,8679979
8677138,304,3770,L900,6188,121.3661,31.2342,0,14,43,宏小区,182,33895,18,8679965
8677148,305,3770,L900,6188,121.3661,31.2342,120,18,43,宏小区,182,33895,28,8679975
8677158,303,3770,L900,6188,121.3661,31.2342,250,14,43,宏小区,182,33895,38,8679985
8677387,8,1650,L1800,6269,121.43247,31.26429,290,20,39,宏小区,152,33896,11,8680214
8677397,7,1650,L1800,6269,121.43247,31.26429,110,20,39,宏小区,152,33896,21,8680224
8677407,6,1650,L1800,6269,121.43247,31.26429,210,22,39,宏小区,152,33896,31,8680234
8677643,413,1650,L1800,6270,121.42212,31.27336,10,12,35,宏小区,152,33897,11,8680470
8677653,412,1650,L1800,6270,121.42212,31.27336,120,13,35,宏小区,152,33897,21,8680480
8677663,411,1650,L1800,6270,121.42212,31.27336,230,15,35,宏小区,152,33897,31,8680490
8677644,413,450,L2100,6270,121.42212,31.27336,10,10,35,宏小区,152,33897,12,8680471
