,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
3100,13,6188,26049,25,-63,4,6182,44757,19,-75,4,6188.0,26051.0,21.0,-71.0,4.0,6188.0,27377.0,20.0,-73.0,4.0,6182.0,44775.0,17.0,-79.0,4.0,6188.0,27393.0,20.0,-73.0,4.0,2,1509265338830,10,44.0,1.0,8.0,48.0,16.0,121.211928,31.288649,121.213913,31.291614,121.211928,31.288649,121.208284,31.289647,121.223129,31.291293,121.208105,31.289402,121.21201775,31.29312954,117
9091,31,5198,56688,30,-53,4,5198,49988,22,-69,4,5198.0,49989.0,22.0,-69.0,4.0,5198.0,42517.0,19.0,-75.0,4.0,5198.0,42518.0,22.0,-69.0,4.0,5198.0,56689.0,17.0,-79.0,4.0,1,1523278906559,140,147.0,145.0,141.0,139.0,137.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218883,31.292806,121.218148,31.288526,121.211317,31.291577,121.21177424,31.28936567,12
4847,16,6188,27395,29,-55,4,6188,27378,21,-71,4,6188.0,27379.0,20.0,-73.0,4.0,6182.0,13698.0,18.0,-77.0,4.0,6188.0,40957.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525103452,4,3.0,37.0,20.0,19.0,-999.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.191709,31.287846,121.198241,31.279433,-999.0,-999.0,121.20499543,31.28658597,64
11726,54,5198,42507,21,-71,4,5198,56688,10,-93,3,5198.0,42509.0,16.0,-81.0,4.0,5198.0,42508.0,12.0,-89.0,4.0,5198.0,49989.0,9.0,-95.0,3.0,5198.0,42518.0,10.0,-93.0,3.0,1,1524024534445,142,140.0,148.0,146.0,145.0,139.0,121.221928,31.289447,121.22677,31.297156,121.223001,31.284943,121.226213,31.283596,121.217371,31.291607,121.218148,31.288526,121.20993779,31.28443459,66
10416,42,5198,42517,18,-77,4,5198,42518,13,-87,4,5198.0,49989.0,15.0,-83.0,4.0,5198.0,42519.0,15.0,-83.0,4.0,5198.0,51498.0,16.0,-81.0,4.0,5198.0,43857.0,19.0,-75.0,4.0,1,1523514990809,141,139.0,145.0,143.0,162.0,151.0,121.218883,31.292806,121.218148,31.288526,121.217371,31.291607,121.217792,31.288293,121.204431,31.292257,121.2145,31.290457,121.2062596,31.29015477,104
147,1,6188,27378,21,-71,4,6188,26051,14,-85,4,6182.0,41139.0,10.0,-93.0,3.0,6182.0,13698.0,10.0,-93.0,3.0,6188.0,27361.0,10.0,-93.0,3.0,6188.0,27377.0,7.0,-99.0,2.0,1,1507727647301,3,1.0,6.0,20.0,47.0,8.0,121.208284,31.289647,121.211928,31.288649,121.223131,31.287758,121.191709,31.287846,121.213131,31.283388,121.208284,31.289647,121.20978507,31.28420509,24
11076,48,5198,56688,12,-89,4,5198,49988,5,-103,2,5198.0,49989.0,4.0,-105.0,1.0,5198.0,42518.0,11.0,-91.0,3.0,5198.0,42517.0,4.0,-105.0,1.0,5198.0,56689.0,4.0,-105.0,1.0,0,1523871751124,140,147.0,145.0,139.0,141.0,137.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218148,31.288526,121.218883,31.292806,121.211317,31.291577,121.21285871,31.28918651,99
2838,13,6188,26050,17,-79,4,6188,27378,12,-89,4,6188.0,27377.0,14.0,-85.0,4.0,6188.0,26051.0,12.0,-89.0,4.0,6188.0,27394.0,14.0,-85.0,4.0,6182.0,41139.0,14.0,-85.0,4.0,2,1509265061139,7,3.0,8.0,1.0,5.0,6.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.223131,31.287758,121.2138428,31.2888751,40
7246,23,6188,41148,31,-51,4,6188,41149,23,-67,4,6188.0,41124.0,25.0,-63.0,4.0,6182.0,41503.0,22.0,-69.0,4.0,6188.0,41091.0,23.0,-67.0,4.0,6188.0,41122.0,30.0,-53.0,4.0,1,1510753015998,28,23.0,26.0,33.0,80.0,29.0,121.218285,31.288788,121.214295,31.280418,121.212407,31.282261,121.220505,31.290893,121.211384,31.291563,121.216448,31.2893,121.21285256,31.29135762,48
989,8,5198,16058,27,-59,4,5198,16059,14,-85,4,5198.0,17029.0,15.0,-83.0,4.0,5198.0,25312.0,18.0,-77.0,4.0,5198.0,1188.0,15.0,-83.0,4.0,5198.0,16057.0,10.0,-93.0,3.0,2,1508921632472,31,36.0,35.0,39.0,113.0,63.0,121.220639,31.281873,121.209767,31.284987,121.221816,31.293837,121.217402,31.281802,121.214195,31.288478,121.221136,31.293876,121.21135574,31.28844161,54
12112,59,5198,42507,22,-69,4,5198,56688,16,-81,4,5198.0,42509.0,22.0,-69.0,4.0,5198.0,42518.0,21.0,-71.0,4.0,5198.0,42508.0,14.0,-85.0,4.0,5198.0,20609.0,16.0,-81.0,4.0,1,1524101748898,142,140.0,148.0,139.0,146.0,71.0,121.221928,31.289447,121.22677,31.297156,121.223001,31.284943,121.218148,31.288526,121.226213,31.283596,121.220501,31.276284,121.21077623,31.28457257,27
12599,63,5198,56688,12,-89,4,5198,49989,3,-107,1,5198.0,42518.0,7.0,-99.0,2.0,5198.0,56689.0,5.0,-103.0,2.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189956781,140,145.0,139.0,137.0,-999.0,-999.0,121.22677,31.297156,121.217371,31.291607,121.218148,31.288526,121.211317,31.291577,-999.0,-999.0,-999.0,-999.0,121.21307451,31.28960175,99
11453,50,5198,42518,26,-61,4,5198,42507,14,-85,4,5198.0,49989.0,18.0,-77.0,4.0,5198.0,49988.0,16.0,-81.0,4.0,5198.0,1188.0,18.0,-77.0,4.0,5198.0,42517.0,15.0,-83.0,4.0,1,1523882504133,139,142.0,145.0,147.0,113.0,141.0,121.218148,31.288526,121.221928,31.289447,121.217371,31.291607,121.228847,31.298519,121.214195,31.288478,121.218883,31.292806,121.21061107,31.28763297,93
12868,64,5198,42518,22,-69,4,5198,56688,22,-69,4,5198.0,49989.0,20.0,-73.0,4.0,5198.0,49988.0,16.0,-81.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524196856591,139,140.0,145.0,147.0,141.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.217371,31.291607,121.228847,31.298519,121.218883,31.292806,-999.0,-999.0,121.2111151,31.28844839,54
8365,27,6188,41122,28,-57,4,6188,41092,20,-73,4,6188.0,41122.0,28.0,-57.0,4.0,6182.0,41503.0,18.0,-77.0,4.0,6188.0,22673.0,20.0,-73.0,4.0,6188.0,41123.0,16.0,-81.0,4.0,0,1512004357628,29,25.0,29.0,33.0,32.0,27.0,121.216448,31.2893,121.217871,31.2808,121.216448,31.2893,121.220505,31.290893,121.213001,31.289531,121.218509,31.286137,121.21208898,31.28930916,12
2074,12,6188,27378,23,-67,4,6182,13698,16,-81,4,6182.0,41139.0,14.0,-85.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6188.0,27395.0,12.0,-89.0,4.0,6188.0,20865.0,13.0,-87.0,4.0,2,1509179828823,3,20.0,6.0,5.0,4.0,46.0,121.208284,31.289647,121.191709,31.287846,121.223131,31.287758,121.208105,31.289402,121.208105,31.289402,121.205655,31.277705,121.20900782,31.28404893,46
9054,31,5198,56688,26,-61,4,5198,49988,18,-77,4,5198.0,49989.0,22.0,-69.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,5198.0,42518.0,23.0,-67.0,4.0,5198.0,56689.0,24.0,-65.0,4.0,1,1523278866997,140,147.0,145.0,141.0,139.0,137.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218883,31.292806,121.218148,31.288526,121.211317,31.291577,121.21103253,31.28824616,54
4660,16,6188,27393,19,-75,4,6182,41233,24,-65,4,6188.0,26051.0,26.0,-61.0,4.0,6188.0,26049.0,27.0,-59.0,4.0,0.0,0.0,22.0,-69.0,4.0,6188.0,27394.0,20.0,-73.0,4.0,1,1509524706515,16,11.0,1.0,10.0,-999.0,5.0,121.208105,31.289402,121.217245,31.291334,121.211928,31.288649,121.211928,31.288649,-999.0,-999.0,121.208105,31.289402,121.21219769,31.29314051,117
11598,52,5198,42507,24,-65,4,5198,42518,8,-97,3,5198.0,42508.0,12.0,-89.0,4.0,5198.0,42509.0,12.0,-89.0,4.0,5198.0,49989.0,7.0,-99.0,2.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1523939089933,142,139.0,146.0,148.0,145.0,-999.0,121.221928,31.289447,121.218148,31.288526,121.226213,31.283596,121.223001,31.284943,121.217371,31.291607,-999.0,-999.0,121.20996719,31.28455069,66
2752,13,6188,25105,19,-75,4,6188,27394,18,-77,4,6182.0,41139.0,19.0,-75.0,4.0,6188.0,25763.0,15.0,-83.0,4.0,6188.0,25633.0,16.0,-81.0,4.0,6188.0,25089.0,16.0,-81.0,4.0,2,1509264969837,2,5.0,6.0,73.0,43.0,18.0,121.211975,31.276588,121.208105,31.289402,121.223131,31.287758,121.218483,31.276604,121.215471,31.274783,121.211975,31.276588,121.21547442,31.28596228,6
4582,16,6188,27394,29,-55,4,6188,27395,18,-77,4,6188.0,27393.0,22.0,-69.0,4.0,6182.0,41514.0,11.0,-91.0,3.0,6188.0,41094.0,11.0,-91.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509524623560,5,4.0,16.0,91.0,24.0,-999.0,121.208105,31.289402,121.208105,31.289402,121.208105,31.289402,121.221974,31.309473,121.218479,31.276852,-999.0,-999.0,121.21301385,31.29012698,62
11670,53,5198,56688,18,-77,4,5198,56689,10,-93,3,5198.0,42518.0,16.0,-81.0,4.0,5198.0,49989.0,10.0,-93.0,3.0,5198.0,42507.0,17.0,-79.0,4.0,5198.0,42517.0,12.0,-89.0,4.0,1,1524017684696,140,137.0,139.0,145.0,142.0,141.0,121.22677,31.297156,121.211317,31.291577,121.218148,31.288526,121.217371,31.291607,121.221928,31.289447,121.218883,31.292806,121.21311828,31.28720283,133
4712,16,6182,41233,27,-59,4,6182,44775,19,-75,4,6182.0,44757.0,22.0,-69.0,4.0,6182.0,44754.0,20.0,-73.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,6188.0,27377.0,22.0,-69.0,4.0,1,1509524761565,11,48.0,44.0,45.0,16.0,8.0,121.217245,31.291334,121.223129,31.291293,121.213913,31.291614,121.212896,31.291805,121.208105,31.289402,121.208284,31.289647,121.20969602,31.29325177,35
2306,12,6188,26049,25,-63,4,6188,27377,25,-63,4,6188.0,27394.0,28.0,-57.0,4.0,6188.0,26051.0,23.0,-67.0,4.0,6188.0,27393.0,24.0,-65.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509180308456,10,8.0,5.0,1.0,16.0,-999.0,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,-999.0,-999.0,121.21242038,31.29031139,53
8632,27,5198,16058,16,-81,4,5198,49663,14,-85,4,5198.0,64092.0,14.0,-85.0,4.0,5198.0,20608.0,17.0,-79.0,4.0,5198.0,17029.0,12.0,-89.0,4.0,5198.0,49472.0,14.0,-85.0,4.0,0,1512004912673,31,56.0,72.0,34.0,35.0,76.0,121.220639,31.281873,121.221488,31.282112,121.23006,31.302692,121.221072,31.257603,121.221816,31.293837,121.217445,31.26552,121.21260684,31.28639265,15
10382,42,5198,49989,29,-55,4,5198,56687,15,-83,4,5198.0,56689.0,16.0,-81.0,4.0,5198.0,57368.0,16.0,-81.0,4.0,5198.0,17029.0,13.0,-87.0,4.0,0.0,0.0,11.0,-91.0,3.0,1,1523514886454,145,153.0,137.0,157.0,35.0,-999.0,121.217371,31.291607,121.21968,31.299609,121.211317,31.291577,121.207295,31.294584,121.221816,31.293837,-999.0,-999.0,121.20515527,31.29273254,43
2723,13,6188,25105,20,-73,4,6188,27394,14,-85,4,6188.0,27378.0,14.0,-85.0,4.0,0.0,0.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509264938944,2,5.0,3.0,-999.0,-999.0,-999.0,121.211975,31.276588,121.208105,31.289402,121.208284,31.289647,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.21640327,31.284857,73
8822,28,6188,41148,31,-51,4,6188,41092,24,-65,4,6188.0,41124.0,26.0,-61.0,4.0,6182.0,1941.0,20.0,-73.0,4.0,6188.0,41149.0,23.0,-67.0,4.0,6188.0,41123.0,21.0,-71.0,4.0,2,1522056851623,28,25.0,26.0,161.0,23.0,27.0,121.218285,31.288788,121.217871,31.2808,121.212407,31.282261,121.217388,31.297609,121.214295,31.280418,121.218509,31.286137,121.21137474,31.28890276,77
12965,65,5198,42518,15,-83,4,5198,42519,16,-81,4,5198.0,42507.0,17.0,-79.0,4.0,5198.0,42509.0,13.0,-87.0,4.0,5198.0,42517.0,12.0,-89.0,4.0,0.0,0.0,12.0,-89.0,4.0,1,1524218430228,139,143.0,142.0,148.0,141.0,-999.0,121.218148,31.288526,121.217792,31.288293,121.221928,31.289447,121.223001,31.284943,121.218883,31.292806,-999.0,-999.0,121.20939114,31.2838431,24
8875,28,6188,41149,25,-63,4,6188,41092,19,-75,4,6188.0,41148.0,19.0,-75.0,4.0,6188.0,41124.0,13.0,-87.0,4.0,6188.0,41093.0,15.0,-83.0,4.0,6188.0,41017.0,13.0,-87.0,4.0,2,1522056962268,23,25.0,28.0,26.0,79.0,124.0,121.214295,31.280418,121.217871,31.2808,121.218285,31.288788,121.212407,31.282261,121.206472,31.284913,121.211232,31.279999,121.20986511,31.28520328,103
10372,42,5198,49989,22,-69,4,5198,56687,14,-85,4,5198.0,56689.0,15.0,-83.0,4.0,5198.0,57368.0,18.0,-77.0,4.0,5198.0,17029.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523514855686,145,153.0,137.0,157.0,35.0,-999.0,121.217371,31.291607,121.21968,31.299609,121.211317,31.291577,121.207295,31.294584,121.221816,31.293837,-999.0,-999.0,121.20487473,31.29291799,33
8180,26,6182,41503,30,-53,4,6188,41122,27,-59,4,6188.0,41091.0,27.0,-59.0,4.0,6188.0,41149.0,24.0,-65.0,4.0,6188.0,41148.0,30.0,-53.0,4.0,6188.0,41092.0,28.0,-57.0,4.0,1,1511268197959,33,29.0,80.0,23.0,28.0,25.0,121.220505,31.290893,121.216448,31.2893,121.211384,31.291563,121.214295,31.280418,121.218285,31.288788,121.217871,31.2808,121.21336299,31.29231851,3
9713,35,5198,42519,31,-51,4,5198,42517,20,-73,4,5198.0,43858.0,15.0,-83.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,5198.0,43857.0,18.0,-77.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1523512652100,143,141.0,152.0,139.0,151.0,-999.0,121.217792,31.288293,121.218883,31.292806,121.217796,31.28377,121.218148,31.288526,121.2145,31.290457,-999.0,-999.0,121.20590965,31.28932349,75
6967,23,6188,41076,15,-83,4,6188,41149,16,-81,4,6182.0,44771.0,13.0,-87.0,4.0,6188.0,41092.0,14.0,-85.0,4.0,6188.0,41102.0,13.0,-87.0,4.0,6188.0,41118.0,13.0,-87.0,4.0,1,1510752718974,22,23.0,21.0,25.0,60.0,75.0,121.220772,31.275301,121.214295,31.280418,121.22292,31.287199,121.217871,31.2808,121.221804,31.280844,121.220457,31.275258,121.20962825,31.28429103,66
5114,16,6188,27378,20,-73,4,6188,26051,12,-89,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,27377.0,13.0,-87.0,4.0,6188.0,41116.0,12.0,-89.0,4.0,6188.0,41127.0,15.0,-83.0,4.0,1,1509525387122,3,1.0,61.0,8.0,93.0,49.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.208284,31.289647,121.225939,31.278434,121.233326,31.274399,121.21582148,31.28274464,21
6736,22,6188,41124,26,-61,4,6188,41092,19,-75,4,6188.0,41122.0,17.0,-79.0,4.0,6188.0,41149.0,21.0,-71.0,4.0,6182.0,13698.0,18.0,-77.0,4.0,6188.0,41148.0,19.0,-75.0,4.0,1,1510411636090,26,25.0,29.0,23.0,20.0,28.0,121.212407,31.282261,121.217871,31.2808,121.216448,31.2893,121.214295,31.280418,121.191709,31.287846,121.218285,31.288788,121.21322405,31.29223753,3
2927,13,6188,27377,17,-79,4,6188,26050,15,-83,4,6188.0,27394.0,13.0,-87.0,4.0,6182.0,41139.0,15.0,-83.0,4.0,6188.0,26051.0,17.0,-79.0,4.0,0.0,0.0,14.0,-85.0,4.0,2,1509265155400,8,7.0,5.0,6.0,1.0,-999.0,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.223131,31.287758,121.211928,31.288649,-999.0,-999.0,121.21549573,31.2907745,32
11322,49,5198,42507,24,-65,4,5198,42508,18,-77,4,5198.0,42518.0,14.0,-85.0,4.0,0.0,0.0,15.0,-83.0,4.0,5198.0,42509.0,26.0,-61.0,4.0,0.0,0.0,11.0,-91.0,3.0,0,1523874238657,142,146.0,139.0,-999.0,148.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.218148,31.288526,-999.0,-999.0,121.223001,31.284943,-999.0,-999.0,121.21016375,31.28452267,66
10304,41,5198,42518,26,-61,4,5198,49989,20,-73,4,5198.0,56688.0,24.0,-65.0,4.0,5198.0,42517.0,31.0,-51.0,4.0,5198.0,42519.0,19.0,-75.0,4.0,0.0,0.0,13.0,-87.0,4.0,1,1523514628917,139,145.0,140.0,141.0,143.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.22677,31.297156,121.218883,31.292806,121.217792,31.288293,-999.0,-999.0,121.20945755,31.28949211,131
1979,11,5198,16058,20,-73,4,5198,16059,13,-87,4,5198.0,25312.0,17.0,-79.0,4.0,5198.0,38198.0,12.0,-89.0,4.0,5198.0,49663.0,18.0,-77.0,4.0,5198.0,16237.0,13.0,-87.0,4.0,1,1509180433498,31,36.0,39.0,38.0,56.0,58.0,121.220639,31.281873,121.209767,31.284987,121.217402,31.281802,121.206769,31.28681,121.221488,31.282112,121.223069,31.282024,121.21364293,31.28616046,110
1417,10,6188,26050,29,-55,4,6188,27394,21,-71,4,6188.0,27378.0,18.0,-77.0,4.0,6188.0,27377.0,20.0,-73.0,4.0,6188.0,26051.0,19.0,-75.0,4.0,6188.0,27314.0,16.0,-81.0,4.0,2,1509178991472,7,5.0,3.0,8.0,1.0,52.0,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.218167,31.28458,121.21424178,31.28678422,110
9183,31,5198,56688,16,-81,4,5198,42518,14,-85,4,0.0,0.0,13.0,-87.0,4.0,5198.0,49988.0,19.0,-75.0,4.0,5198.0,49989.0,17.0,-79.0,4.0,5198.0,56687.0,13.0,-87.0,4.0,1,1523279004654,140,139.0,-999.0,147.0,145.0,153.0,121.22677,31.297156,121.218148,31.288526,-999.0,-999.0,121.228847,31.298519,121.217371,31.291607,121.21968,31.299609,121.21432742,31.29168424,30
8996,30,5198,42507,22,-69,4,5198,42508,17,-79,4,5198.0,56688.0,14.0,-85.0,4.0,5198.0,42509.0,22.0,-69.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,0.0,0.0,12.0,-89.0,4.0,1,1523278672111,142,146.0,140.0,148.0,139.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.22677,31.297156,121.223001,31.284943,121.218148,31.288526,-999.0,-999.0,121.21026863,31.2847782,66
1257,9,6182,41235,31,-51,4,6188,27393,20,-73,4,6182.0,44757.0,21.0,-71.0,4.0,6182.0,41234.0,19.0,-75.0,4.0,6182.0,44754.0,22.0,-69.0,4.0,6182.0,44775.0,20.0,-73.0,4.0,2,1509179353064,12,16.0,44.0,92.0,45.0,48.0,121.206155,31.294312,121.208105,31.289402,121.213913,31.291614,121.210058,31.291577,121.212896,31.291805,121.223129,31.291293,121.20435364,31.2929841,33
8222,26,6182,41503,27,-59,4,6188,41122,21,-71,4,6188.0,41149.0,20.0,-73.0,4.0,6188.0,41092.0,17.0,-79.0,4.0,6188.0,41147.0,20.0,-73.0,4.0,6188.0,41148.0,23.0,-67.0,4.0,1,1511268242551,33,29.0,23.0,25.0,160.0,28.0,121.220505,31.290893,121.216448,31.2893,121.214295,31.280418,121.217871,31.2808,121.224491,31.296325,121.218285,31.288788,121.21336883,31.2923254,3
4158,14,6188,25761,16,-81,4,6182,41139,18,-77,4,6182.0,44775.0,14.0,-85.0,4.0,6188.0,25089.0,16.0,-81.0,4.0,6188.0,27394.0,14.0,-85.0,4.0,6188.0,25763.0,15.0,-83.0,4.0,1,1509266668116,17,6.0,48.0,18.0,5.0,73.0,121.224621,31.278733,121.223131,31.287758,121.223129,31.291293,121.211975,31.276588,121.208105,31.289402,121.218483,31.276604,121.21499273,31.28211338,39
3956,14,6188,27394,29,-55,4,6188,26051,23,-67,4,6188.0,27393.0,19.0,-75.0,4.0,6188.0,27378.0,20.0,-73.0,4.0,6188.0,27377.0,26.0,-61.0,4.0,6188.0,26049.0,28.0,-57.0,4.0,1,1509266453793,5,1.0,16.0,3.0,8.0,10.0,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.21166318,31.28920909,12
9990,38,5198,56689,26,-61,4,5198,49989,19,-75,4,5198.0,56687.0,18.0,-77.0,4.0,5198.0,42517.0,22.0,-69.0,4.0,5198.0,42519.0,18.0,-77.0,4.0,5198.0,56688.0,19.0,-75.0,4.0,1,1523513551309,137,145.0,153.0,141.0,143.0,140.0,121.211317,31.291577,121.217371,31.291607,121.21968,31.299609,121.218883,31.292806,121.217792,31.288293,121.22677,31.297156,121.20912882,31.29131969,119
7285,23,6188,41148,29,-55,4,6188,41149,24,-65,4,6188.0,41124.0,21.0,-71.0,4.0,6188.0,41091.0,23.0,-67.0,4.0,6188.0,41122.0,28.0,-57.0,4.0,6188.0,41092.0,26.0,-61.0,4.0,1,1510753057346,28,23.0,26.0,80.0,29.0,25.0,121.218285,31.288788,121.214295,31.280418,121.212407,31.282261,121.211384,31.291563,121.216448,31.2893,121.217871,31.2808,121.21326307,31.29208352,3
5989,19,6188,27378,25,-63,4,6188,27361,10,-93,3,6188.0,26051.0,12.0,-89.0,4.0,6188.0,27378.0,25.0,-63.0,4.0,6188.0,41076.0,16.0,-81.0,4.0,0.0,0.0,9.0,-95.0,3.0,1,1509940410480,3,47.0,1.0,3.0,22.0,-999.0,121.208284,31.289647,121.213131,31.283388,121.211928,31.288649,121.208284,31.289647,121.220772,31.275301,-999.0,-999.0,121.21370337,31.28931459,40
2990,13,6188,26051,16,-81,4,6182,41139,11,-91,3,6188.0,27377.0,12.0,-89.0,4.0,6182.0,44757.0,11.0,-91.0,3.0,6188.0,41146.0,16.0,-81.0,4.0,0.0,0.0,10.0,-93.0,3.0,2,1509265222007,1,6.0,8.0,44.0,9.0,-999.0,121.211928,31.288649,121.223131,31.287758,121.208284,31.289647,121.213913,31.291614,121.209638,31.285875,-999.0,-999.0,121.21431431,31.29233074,30
918,8,5198,25312,23,-67,4,5198,16058,18,-77,4,5198.0,36811.0,14.0,-85.0,4.0,5198.0,25311.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921414744,39,31.0,42.0,86.0,-999.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,121.220183,31.278542,-999.0,-999.0,-999.0,-999.0,121.21553179,31.28277971,128
346,5,6188,27377,22,-69,4,6188,26049,19,-75,4,6188.0,26051.0,20.0,-73.0,4.0,6182.0,44757.0,13.0,-87.0,4.0,6188.0,27393.0,18.0,-77.0,4.0,6188.0,27394.0,20.0,-73.0,4.0,2,1508390245317,8,10.0,1.0,44.0,16.0,5.0,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.213913,31.291614,121.208105,31.289402,121.208105,31.289402,121.21315425,31.29211289,3
2574,13,6188,27378,18,-77,4,6188,27395,19,-75,4,0.0,0.0,14.0,-85.0,4.0,6188.0,27394.0,21.0,-71.0,4.0,6182.0,13698.0,14.0,-85.0,4.0,0.0,0.0,13.0,-87.0,4.0,2,1509264781033,3,4.0,-999.0,5.0,20.0,-999.0,121.208284,31.289647,121.208105,31.289402,-999.0,-999.0,121.208105,31.289402,121.191709,31.287846,-999.0,-999.0,121.21005307,31.2828718,114
7549,24,6182,44771,31,-51,4,6188,41075,20,-73,4,6182.0,44772.0,29.0,-55.0,4.0,6188.0,41065.0,21.0,-71.0,4.0,6188.0,41100.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510999944555,21,68.0,41.0,85.0,114.0,-999.0,121.22292,31.287199,121.223293,31.284386,121.222617,31.290824,121.226176,31.287765,121.223173,31.288895,-999.0,-999.0,121.21808556,31.29014692,4
881,8,5198,25312,27,-59,4,5198,16058,13,-87,4,5198.0,36811.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921301284,39,31.0,42.0,-999.0,-999.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.21060066,31.28235677,13
7073,23,6188,41092,25,-63,4,6188,41149,27,-59,4,6188.0,41076.0,14.0,-85.0,4.0,6188.0,41148.0,19.0,-75.0,4.0,6188.0,41093.0,20.0,-73.0,4.0,6188.0,41124.0,19.0,-75.0,4.0,1,1510752831759,25,23.0,22.0,28.0,79.0,26.0,121.217871,31.2808,121.214295,31.280418,121.220772,31.275301,121.218285,31.288788,121.206472,31.284913,121.212407,31.282261,121.20949955,31.28601481,103
13383,71,5198,42507,25,-63,4,5198,42508,14,-85,4,5198.0,42509.0,17.0,-79.0,4.0,5198.0,42519.0,15.0,-83.0,4.0,0.0,0.0,14.0,-85.0,4.0,0.0,0.0,2.0,-109.0,0.0,1,1524386915346,142,146.0,148.0,143.0,-999.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.223001,31.284943,121.217792,31.288293,-999.0,-999.0,-999.0,-999.0,121.20985941,31.2865912,10
1611,10,6182,41235,31,-51,4,6182,44754,21,-71,4,6182.0,44757.0,22.0,-69.0,4.0,6182.0,41234.0,19.0,-75.0,4.0,0.0,0.0,19.0,-75.0,4.0,6188.0,27393.0,19.0,-75.0,4.0,2,1509179392410,12,45.0,44.0,92.0,-999.0,16.0,121.206155,31.294312,121.212896,31.291805,121.213913,31.291614,121.210058,31.291577,-999.0,-999.0,121.208105,31.289402,121.20225102,31.29301421,34
2810,13,6188,26050,24,-65,4,6188,27378,14,-85,4,6188.0,27377.0,15.0,-83.0,4.0,6188.0,26051.0,17.0,-79.0,4.0,6188.0,27394.0,18.0,-77.0,4.0,6188.0,25089.0,14.0,-85.0,4.0,2,1509265031343,7,3.0,8.0,1.0,5.0,18.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.211975,31.276588,121.21349534,31.2878625,95
