,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
12683,63,5198,56688,15,-83,4,5198,42518,8,-97,3,5198.0,56689.0,6.0,-101.0,2.0,5198.0,49988.0,4.0,-105.0,1.0,5198.0,56687.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524190214760,140,139.0,137.0,147.0,153.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.211317,31.291577,121.228847,31.298519,121.21968,31.299609,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,6,7,7,7,8
5540,17,6188,27378,23,-67,4,6188,27394,16,-81,4,6188.0,26051.0,15.0,-83.0,4.0,6188.0,27395.0,15.0,-83.0,4.0,6188.0,27361.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1509595047317,3,5.0,1.0,4.0,47.0,-999.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.213131,31.283388,-999.0,-999.0,1,30.4,121.20913299,31.28493034,0,0,3,5,5,5,4,8
6655,21,6188,26051,22,-69,4,6182,41607,14,-85,4,6182.0,44754.0,11.0,-91.0,3.0,6182.0,44772.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510312357001,1,69.0,45.0,41.0,-999.0,-999.0,121.211928,31.288649,121.218675,31.293412,121.212896,31.291805,121.222617,31.290824,-999.0,-999.0,-999.0,-999.0,1,35.3,121.2143498,31.2916291,30,30,3,5,6,6,8,8
6038,19,6188,27378,22,-69,4,6188,26051,18,-77,4,6188.0,27395.0,15.0,-83.0,4.0,6188.0,27394.0,19.0,-75.0,4.0,6188.0,27377.0,17.0,-79.0,4.0,6188.0,41094.0,22.0,-69.0,4.0,1,1509940462579,3,1.0,4.0,5.0,8.0,24.0,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.208105,31.289402,121.208284,31.289647,121.218479,31.276852,1,3.8,121.21370337,31.28931459,40,40,3,4,5,4,4,3
5899,18,5198,16058,13,-87,4,5198,64092,3,-107,1,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509700376292,31,72.0,-999.0,-999.0,-999.0,-999.0,121.220639,31.281873,121.23006,31.302692,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,30.0,121.21361956,31.28954248,40,40,5,7,8,8,8,8
1794,11,6188,27378,26,-61,4,6182,41139,18,-77,4,6182.0,13698.0,15.0,-83.0,4.0,6188.0,27395.0,19.0,-75.0,4.0,6188.0,27394.0,20.0,-73.0,4.0,6188.0,27379.0,16.0,-81.0,4.0,1,1509179865448,3,6.0,20.0,4.0,5.0,37.0,121.208284,31.289647,121.223131,31.287758,121.191709,31.287846,121.208105,31.289402,121.208105,31.289402,121.208284,31.289647,0,51.3,121.20889114,31.28507691,0,0,3,4,5,4,4,5
10499,42,5198,42518,21,-71,4,5198,42519,13,-87,4,5198.0,49989.0,11.0,-91.0,3.0,5198.0,56688.0,11.0,-91.0,3.0,5198.0,42509.0,14.0,-85.0,4.0,5198.0,42507.0,15.0,-83.0,4.0,1,1523515245553,139,143.0,145.0,140.0,148.0,142.0,121.218148,31.288526,121.217792,31.288293,121.217371,31.291607,121.22677,31.297156,121.223001,31.284943,121.221928,31.289447,1,27.0,121.20914538,31.28441639,0,0,4,5,6,6,5,5
6836,22,6188,41122,31,-51,4,6188,41092,28,-57,4,6188.0,41149.0,23.0,-67.0,4.0,6188.0,41148.0,28.0,-57.0,4.0,6188.0,41124.0,28.0,-57.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510411742336,29,25.0,23.0,28.0,26.0,-999.0,121.216448,31.2893,121.217871,31.2808,121.214295,31.280418,121.218285,31.288788,121.212407,31.282261,-999.0,-999.0,1,4.1,121.21220496,31.29004015,53,53,2,2,3,2,2,8
852,8,5198,25312,21,-71,4,5198,16058,14,-85,4,5198.0,16059.0,12.0,-89.0,4.0,5198.0,17029.0,15.0,-83.0,4.0,5198.0,36811.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921212403,39,31.0,36.0,35.0,42.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.209767,31.284987,121.221816,31.293837,121.210909,31.27847,-999.0,-999.0,0,51.3,121.20734084,31.28490629,118,118,4,5,5,5,5,8
7410,24,6188,26051,31,-51,4,6188,41092,24,-65,4,6188.0,41122.0,21.0,-71.0,4.0,6182.0,41503.0,23.0,-67.0,4.0,6188.0,41149.0,23.0,-67.0,4.0,6188.0,26051.0,30.0,-53.0,4.0,1,1510999796310,1,25.0,29.0,33.0,23.0,1.0,121.211928,31.288649,121.217871,31.2808,121.216448,31.2893,121.220505,31.290893,121.214295,31.280418,121.211928,31.288649,1,10.8,121.21415556,31.2917884,30,30,2,3,4,3,3,2
12950,65,5198,42518,23,-67,4,5198,42509,12,-89,4,5198.0,42519.0,16.0,-81.0,4.0,5198.0,44572.0,13.0,-87.0,4.0,5198.0,42508.0,12.0,-89.0,4.0,5198.0,42507.0,16.0,-81.0,4.0,1,1524218384255,139,148.0,143.0,144.0,146.0,142.0,121.218148,31.288526,121.223001,31.284943,121.217792,31.288293,121.228681,31.256506,121.226213,31.283596,121.221928,31.289447,1,25.9,121.20904751,31.28530806,70,70,3,5,5,5,5,5
3612,14,6188,27378,21,-71,4,6188,26051,18,-77,4,6188.0,27361.0,16.0,-81.0,4.0,6188.0,27395.0,15.0,-83.0,4.0,6188.0,27394.0,18.0,-77.0,4.0,0.0,0.0,20.0,-73.0,4.0,1,1509266088560,3,1.0,47.0,4.0,5.0,-999.0,121.208284,31.289647,121.211928,31.288649,121.213131,31.283388,121.208105,31.289402,121.208105,31.289402,-999.0,-999.0,1,50.0,121.2085662,31.28522541,70,70,4,4,5,5,4,4
5564,17,6188,27378,27,-59,4,6188,27394,17,-79,4,6188.0,26051.0,16.0,-81.0,4.0,6188.0,27395.0,17.0,-79.0,4.0,6151.0,14542.0,13.0,-87.0,4.0,6188.0,27377.0,12.0,-89.0,4.0,0,1509595096803,3,5.0,1.0,4.0,61.0,8.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.29599,31.276411,121.208284,31.289647,1,47.1,121.20930019,31.28426586,0,0,2,4,5,4,5,5
8231,26,6182,41503,25,-63,4,6188,41122,21,-71,4,6188.0,41149.0,20.0,-73.0,4.0,6188.0,41092.0,18.0,-77.0,4.0,6188.0,41147.0,19.0,-75.0,4.0,6188.0,41148.0,22.0,-69.0,4.0,1,1511268252204,33,29.0,23.0,25.0,160.0,28.0,121.220505,31.290893,121.216448,31.2893,121.214295,31.280418,121.217871,31.2808,121.224491,31.296325,121.218285,31.288788,1,30.5,121.21336673,31.29232382,3,3,3,4,4,4,4,3
13230,69,5198,42518,24,-65,4,5198,49989,19,-75,4,5198.0,42517.0,18.0,-77.0,4.0,5198.0,56688.0,23.0,-67.0,4.0,5198.0,49988.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524303191527,139,145.0,141.0,140.0,147.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.218883,31.292806,121.22677,31.297156,121.228847,31.298519,-999.0,-999.0,1,3.8,121.21092493,31.28835211,54,54,3,4,4,3,4,8
6247,19,6188,27377,26,-61,4,6188,27378,18,-77,4,6188.0,27394.0,26.0,-61.0,4.0,6188.0,26049.0,25.0,-63.0,4.0,6188.0,26051.0,22.0,-69.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,1,1509940684217,8,3.0,5.0,10.0,1.0,16.0,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,1,44.5,121.21317848,31.29166933,3,3,3,4,3,3,3,3
3200,13,6182,41233,29,-55,4,6182,44757,17,-79,4,6188.0,27393.0,23.0,-67.0,4.0,6188.0,27377.0,17.0,-79.0,4.0,6182.0,41235.0,23.0,-67.0,4.0,6182.0,44754.0,19.0,-75.0,4.0,2,1509265444896,11,44.0,16.0,8.0,12.0,45.0,121.217245,31.291334,121.213913,31.291614,121.208105,31.289402,121.208284,31.289647,121.206155,31.294312,121.212896,31.291805,1,7.0,121.20654199,31.2931108,115,115,2,4,3,4,3,4
8682,27,5198,20608,24,-65,4,5198,17029,16,-81,4,5198.0,20609.0,20.0,-73.0,4.0,5198.0,49471.0,12.0,-89.0,4.0,5198.0,16237.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1512005016707,34,35.0,71.0,94.0,58.0,-999.0,121.221072,31.257603,121.221816,31.293837,121.220501,31.276284,121.214895,31.270649,121.223069,31.282024,-999.0,-999.0,1,50.0,121.2120297,31.28514447,58,58,3,5,4,5,5,8
10692,45,5198,42518,29,-55,4,5198,56688,18,-77,4,5198.0,42507.0,15.0,-83.0,4.0,5198.0,49989.0,19.0,-75.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,5198.0,49988.0,16.0,-81.0,4.0,1,1523611105279,139,140.0,142.0,145.0,141.0,147.0,121.218148,31.288526,121.22677,31.297156,121.221928,31.289447,121.217371,31.291607,121.218883,31.292806,121.228847,31.298519,0,54.0,121.21067199,31.28792874,54,54,2,4,5,4,4,5
1867,11,5198,16059,18,-77,4,5198,16058,12,-89,4,5198.0,25312.0,18.0,-77.0,4.0,5198.0,38198.0,18.0,-77.0,4.0,5198.0,17029.0,12.0,-89.0,4.0,5198.0,32925.0,12.0,-89.0,4.0,1,1509180089465,36,31.0,39.0,38.0,35.0,97.0,121.209767,31.284987,121.220639,31.281873,121.217402,31.281802,121.206769,31.28681,121.221816,31.293837,121.209703,31.265739,0,57.1,121.20399358,31.29076805,83,123,4,5,4,4,5,5
6579,21,6182,44771,20,-73,4,6188,41075,15,-83,4,6182.0,41503.0,16.0,-81.0,4.0,6188.0,41102.0,15.0,-83.0,4.0,6182.0,44772.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510312276437,21,68.0,33.0,60.0,41.0,-999.0,121.22292,31.287199,121.223293,31.284386,121.220505,31.290893,121.221804,31.280844,121.222617,31.290824,-999.0,-999.0,1,20.9,121.21618597,31.29039298,81,81,4,5,5,5,4,8
956,8,5198,25312,17,-79,4,5198,16058,13,-87,4,5198.0,36811.0,13.0,-87.0,4.0,5198.0,49663.0,18.0,-77.0,4.0,5198.0,23511.0,9.0,-95.0,3.0,5198.0,23603.0,11.0,-91.0,3.0,2,1508921531246,39,31.0,42.0,56.0,111.0,78.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,121.221488,31.282112,121.224303,31.290044,121.246283,31.296038,1,23.4,121.21428552,31.28668602,110,110,4,5,5,4,6,6
1110,9,6188,25105,20,-73,4,6182,41139,20,-73,4,6188.0,27378.0,16.0,-81.0,4.0,6188.0,25089.0,16.0,-81.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6188.0,25859.0,14.0,-85.0,4.0,2,1509178901676,2,6.0,3.0,18.0,5.0,62.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.211975,31.276588,121.208105,31.289402,121.233472,31.273558,0,56.7,121.21644636,31.285193,73,5,4,4,5,5,5,5
12127,60,5198,42507,17,-79,4,5198,42509,13,-87,4,5198.0,42508.0,12.0,-89.0,4.0,5198.0,49989.0,11.0,-91.0,3.0,5198.0,42518.0,12.0,-89.0,4.0,5198.0,42749.0,11.0,-91.0,3.0,1,1524129699266,142,148.0,146.0,145.0,139.0,167.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.217371,31.291607,121.218148,31.288526,121.229613,31.293263,1,11.3,121.20968918,31.28415031,24,24,4,5,5,6,5,6
1667,10,6182,41235,21,-71,4,6182,44757,20,-73,4,6182.0,13394.0,21.0,-71.0,4.0,6188.0,27393.0,18.0,-77.0,4.0,6182.0,13393.0,16.0,-81.0,4.0,6182.0,41233.0,16.0,-81.0,4.0,2,1509179508161,12,44.0,40.0,16.0,110.0,11.0,121.206155,31.294312,121.213913,31.291614,121.202787,31.292964,121.208105,31.289402,121.200797,31.294397,121.217245,31.291334,1,8.6,121.20446288,31.28823486,9,9,4,4,4,4,5,5
4129,14,6188,25761,17,-79,4,6188,27394,17,-79,4,6182.0,41139.0,17.0,-79.0,4.0,0.0,0.0,15.0,-83.0,4.0,6188.0,26050.0,13.0,-87.0,4.0,6188.0,25763.0,14.0,-85.0,4.0,1,1509266637481,17,5.0,6.0,-999.0,7.0,73.0,121.224621,31.278733,121.208105,31.289402,121.223131,31.287758,-999.0,-999.0,121.211928,31.288649,121.218483,31.276604,1,27.9,121.21627789,31.28356225,31,31,4,4,4,5,5,5
11441,50,5198,42518,18,-77,4,5198,42507,22,-69,4,5198.0,42509.0,19.0,-75.0,4.0,5198.0,44572.0,17.0,-79.0,4.0,0.0,0.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523882467278,139,142.0,148.0,144.0,-999.0,-999.0,121.218148,31.288526,121.221928,31.289447,121.223001,31.284943,121.228681,31.256506,-999.0,-999.0,-999.0,-999.0,1,30.0,121.20986265,31.2867331,10,10,4,3,4,4,5,8
6492,21,6182,44771,31,-51,4,6182,44772,24,-65,4,6188.0,41065.0,22.0,-69.0,4.0,6182.0,44770.0,17.0,-79.0,4.0,0.0,0.0,19.0,-75.0,4.0,0.0,0.0,19.0,-75.0,4.0,1,1510312183787,21,41.0,85.0,50.0,-999.0,-999.0,121.22292,31.287199,121.222617,31.290824,121.226176,31.287765,121.223233,31.287403,-999.0,-999.0,-999.0,-999.0,1,7.9,121.21819081,31.2902089,4,4,2,3,3,4,4,4
3355,13,6182,41235,19,-75,4,6182,13394,20,-73,4,6182.0,40789.0,13.0,-87.0,4.0,6188.0,27393.0,16.0,-81.0,4.0,6168.0,40025.0,13.0,-87.0,4.0,6182.0,44754.0,13.0,-87.0,4.0,2,1509265609536,12,40.0,67.0,16.0,89.0,45.0,121.206155,31.294312,121.202787,31.292964,121.193621,31.295138,121.208105,31.289402,121.239591,31.270239,121.212896,31.291805,1,25.1,121.20374043,31.28903761,76,76,4,4,5,5,5,5
6653,21,6188,26051,25,-63,4,6182,41607,14,-85,4,6182.0,44754.0,11.0,-91.0,3.0,6182.0,44772.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510312354851,1,69.0,45.0,41.0,-999.0,-999.0,121.211928,31.288649,121.218675,31.293412,121.212896,31.291805,121.222617,31.290824,-999.0,-999.0,-999.0,-999.0,1,47.9,121.21426042,31.29142013,30,120,3,5,6,6,8,8
2705,13,6188,25105,17,-79,4,6188,27378,15,-83,4,6188.0,25763.0,13.0,-87.0,4.0,6188.0,27394.0,15.0,-83.0,4.0,6188.0,25859.0,12.0,-89.0,4.0,6182.0,41139.0,17.0,-79.0,4.0,2,1509264919888,2,3.0,73.0,5.0,62.0,6.0,121.211975,31.276588,121.208284,31.289647,121.218483,31.276604,121.208105,31.289402,121.233472,31.273558,121.223131,31.287758,1,14.8,121.21647242,31.28390793,31,31,4,5,5,5,5,4
7709,25,6188,41124,31,-51,4,6188,41092,26,-61,4,6188.0,41149.0,24.0,-65.0,4.0,6188.0,41123.0,22.0,-69.0,4.0,6188.0,41148.0,24.0,-65.0,4.0,6188.0,41122.0,25.0,-63.0,4.0,1,1511175189328,26,25.0,23.0,27.0,28.0,29.0,121.212407,31.282261,121.217871,31.2808,121.214295,31.280418,121.218509,31.286137,121.218285,31.288788,121.216448,31.2893,1,46.0,121.21070403,31.28799584,54,54,2,3,3,3,3,3
2006,11,5198,25312,22,-69,4,5198,49663,19,-75,4,5198.0,16237.0,13.0,-87.0,4.0,5198.0,36811.0,18.0,-77.0,4.0,5198.0,16058.0,20.0,-73.0,4.0,0.0,0.0,11.0,-91.0,3.0,1,1509180516466,39,56.0,58.0,42.0,31.0,-999.0,121.217402,31.281802,121.221488,31.282112,121.223069,31.282024,121.210909,31.27847,121.220639,31.281873,-999.0,-999.0,0,102.4,121.21409278,31.2828304,98,2,3,4,5,4,4,6
810,8,5198,16059,22,-69,4,5198,25312,16,-81,4,5198.0,17029.0,14.0,-85.0,4.0,5198.0,16058.0,11.0,-91.0,3.0,5198.0,16057.0,12.0,-89.0,4.0,5198.0,38198.0,12.0,-89.0,4.0,2,1508921083576,36,39.0,35.0,31.0,63.0,38.0,121.209767,31.284987,121.217402,31.281802,121.221816,31.293837,121.220639,31.281873,121.221136,31.293876,121.206769,31.28681,1,17.9,121.20438839,31.28845134,9,9,3,5,5,6,5,5
8819,28,6188,41148,31,-51,4,6188,41092,23,-67,4,6188.0,41124.0,26.0,-61.0,4.0,6182.0,1941.0,20.0,-73.0,4.0,6188.0,41149.0,21.0,-71.0,4.0,6188.0,41123.0,19.0,-75.0,4.0,2,1522056845436,28,25.0,26.0,161.0,23.0,27.0,121.218285,31.288788,121.217871,31.2808,121.212407,31.282261,121.217388,31.297609,121.214295,31.280418,121.218509,31.286137,1,22.0,121.21127476,31.28907093,77,77,2,3,3,4,4,4
8423,27,6188,22673,17,-79,4,6188,22673,17,-79,4,6182.0,41503.0,8.0,-97.0,3.0,6182.0,44771.0,10.0,-93.0,3.0,6188.0,41122.0,10.0,-93.0,3.0,6188.0,41123.0,11.0,-91.0,3.0,0,1512004478457,32,32.0,33.0,21.0,29.0,27.0,121.213001,31.289531,121.213001,31.289531,121.220505,31.290893,121.22292,31.287199,121.216448,31.2893,121.218509,31.286137,1,13.1,121.21306677,31.2893068,99,99,4,4,6,6,6,6
3643,14,6188,27378,18,-77,4,6188,26051,15,-83,4,6188.0,27361.0,14.0,-85.0,4.0,6188.0,27394.0,17.0,-79.0,4.0,6182.0,41139.0,15.0,-83.0,4.0,6188.0,20865.0,16.0,-81.0,4.0,1,1509266121597,3,1.0,47.0,5.0,6.0,46.0,121.208284,31.289647,121.211928,31.288649,121.213131,31.283388,121.208105,31.289402,121.223131,31.287758,121.205655,31.277705,1,26.3,121.20691004,31.28551962,56,56,4,5,5,4,5,5
2611,13,6188,27378,24,-65,4,6188,26051,13,-87,4,0.0,0.0,14.0,-85.0,4.0,6188.0,27394.0,20.0,-73.0,4.0,6188.0,25105.0,16.0,-81.0,4.0,6188.0,27377.0,13.0,-87.0,4.0,2,1509264820009,3,1.0,-999.0,5.0,2.0,8.0,121.208284,31.289647,121.211928,31.288649,-999.0,-999.0,121.208105,31.289402,121.211975,31.276588,121.208284,31.289647,1,5.6,121.21198521,31.28191026,86,86,3,5,5,4,5,5
7931,26,6188,41076,17,-79,4,6188,41092,16,-81,4,6188.0,41149.0,22.0,-69.0,4.0,6182.0,44771.0,14.0,-85.0,4.0,0.0,0.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1511267932099,22,25.0,23.0,21.0,-999.0,-999.0,121.220772,31.275301,121.217871,31.2808,121.214295,31.280418,121.22292,31.287199,-999.0,-999.0,-999.0,-999.0,1,49.3,121.2101108,31.28496254,66,66,4,5,3,5,5,8
12434,63,5198,56688,14,-85,4,5198,42518,6,-101,2,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189450160,140,139.0,-999.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,7,8,8,8,8
8124,26,6188,41092,28,-57,4,6188,41124,22,-69,4,6188.0,41148.0,29.0,-55.0,4.0,6188.0,41122.0,28.0,-57.0,4.0,6188.0,41091.0,25.0,-63.0,4.0,6182.0,41503.0,21.0,-71.0,4.0,1,1511268137814,25,26.0,28.0,29.0,80.0,33.0,121.217871,31.2808,121.212407,31.282261,121.218285,31.288788,121.216448,31.2893,121.211384,31.291563,121.220505,31.290893,1,16.4,121.21327241,31.29191068,3,3,2,3,2,2,3,4
6926,22,6182,41503,29,-55,4,6188,41149,23,-67,4,6188.0,41122.0,23.0,-67.0,4.0,6188.0,41091.0,23.0,-67.0,4.0,6188.0,41092.0,26.0,-61.0,4.0,6188.0,41148.0,28.0,-57.0,4.0,1,1510411837685,33,23.0,29.0,80.0,25.0,28.0,121.220505,31.290893,121.214295,31.280418,121.216448,31.2893,121.211384,31.291563,121.217871,31.2808,121.218285,31.288788,1,28.3,121.21359861,31.29254379,7,7,2,3,3,3,3,2
6430,20,6188,27377,21,-71,4,6182,44757,15,-83,4,6188.0,26049.0,18.0,-77.0,4.0,6182.0,44772.0,19.0,-75.0,4.0,6188.0,26051.0,16.0,-81.0,4.0,6182.0,44771.0,18.0,-77.0,4.0,2,1510136422540,8,44.0,10.0,41.0,1.0,21.0,121.208284,31.289647,121.213913,31.291614,121.211928,31.288649,121.222617,31.290824,121.211928,31.288649,121.22292,31.287199,1,23.0,121.21739333,31.29021829,72,72,4,5,4,4,5,4
9380,32,5198,56688,28,-57,4,5198,49988,22,-69,4,5198.0,49989.0,20.0,-73.0,4.0,5198.0,42518.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1523364421160,140,147.0,145.0,139.0,-999.0,-999.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,1,14.1,121.21291666,31.29096086,48,48,2,3,4,4,8,8
12283,62,5198,42518,24,-65,4,5198,56688,20,-73,4,5198.0,49989.0,18.0,-77.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,0.0,0.0,17.0,-79.0,4.0,5198.0,1186.0,14.0,-85.0,4.0,1,1524149447529,139,140.0,145.0,141.0,-999.0,129.0,121.218148,31.288526,121.22677,31.297156,121.217371,31.291607,121.218883,31.292806,-999.0,-999.0,121.214195,31.287784,1,42.3,121.21062107,31.28810301,54,54,3,4,4,4,4,5
8468,27,6188,22673,15,-83,4,6188,22673,17,-79,4,6182.0,41503.0,8.0,-97.0,3.0,6182.0,44771.0,10.0,-93.0,3.0,6188.0,41122.0,10.0,-93.0,3.0,6188.0,41123.0,11.0,-91.0,3.0,0,1512004571739,32,32.0,33.0,21.0,29.0,27.0,121.213001,31.289531,121.213001,31.289531,121.220505,31.290893,121.22292,31.287199,121.216448,31.2893,121.218509,31.286137,1,13.1,121.21306677,31.2893068,99,99,5,4,6,6,6,6
6944,23,6188,41076,10,-93,3,6188,41149,15,-83,4,6188.0,41123.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510752694536,22,23.0,27.0,-999.0,-999.0,-999.0,121.220772,31.275301,121.214295,31.280418,121.218509,31.286137,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,24.5,121.20911251,31.28375019,46,46,6,5,6,8,8,8
6117,19,6188,26050,28,-57,4,6188,27378,18,-77,4,6182.0,44771.0,13.0,-87.0,4.0,6188.0,27314.0,13.0,-87.0,4.0,6188.0,26051.0,22.0,-69.0,4.0,6188.0,27377.0,19.0,-75.0,4.0,1,1509940546098,7,3.0,21.0,52.0,1.0,8.0,121.211928,31.288649,121.208284,31.289647,121.22292,31.287199,121.218167,31.28458,121.211928,31.288649,121.208284,31.289647,0,64.8,121.21327216,31.28749416,19,133,2,4,5,5,3,4
11087,49,5198,56688,22,-69,4,5198,42518,17,-79,4,5198.0,42517.0,15.0,-83.0,4.0,5198.0,56689.0,13.0,-87.0,4.0,5198.0,49988.0,11.0,-91.0,3.0,5198.0,49989.0,11.0,-91.0,3.0,0,1523873515058,140,139.0,141.0,137.0,147.0,145.0,121.22677,31.297156,121.218148,31.288526,121.218883,31.292806,121.211317,31.291577,121.228847,31.298519,121.217371,31.291607,1,44.5,121.21225366,31.28935069,12,12,3,4,5,5,6,6
13275,69,5198,42507,17,-79,4,5198,42508,12,-89,4,5198.0,42518.0,10.0,-93.0,3.0,5198.0,44572.0,11.0,-91.0,3.0,5198.0,42509.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524303329661,142,146.0,139.0,144.0,148.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.218148,31.288526,121.228681,31.256506,121.223001,31.284943,-999.0,-999.0,1,33.9,121.20991933,31.2842399,66,66,4,5,6,6,5,8
6011,19,6188,27378,29,-55,4,6188,26051,16,-81,4,6188.0,27395.0,18.0,-77.0,4.0,6182.0,13698.0,15.0,-83.0,4.0,6188.0,27394.0,23.0,-67.0,4.0,6188.0,27377.0,20.0,-73.0,4.0,1,1509940433847,3,1.0,4.0,20.0,5.0,8.0,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.191709,31.287846,121.208105,31.289402,121.208284,31.289647,1,3.8,121.21370337,31.28931459,40,40,2,5,4,5,3,4
12203,61,5198,56688,25,-63,4,5198,42518,19,-75,4,5198.0,49989.0,22.0,-69.0,4.0,5198.0,49988.0,18.0,-77.0,4.0,5198.0,56689.0,19.0,-75.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,0,1524132068898,140,139.0,145.0,147.0,137.0,141.0,121.22677,31.297156,121.218148,31.288526,121.217371,31.291607,121.228847,31.298519,121.211317,31.291577,121.218883,31.292806,1,9.1,121.21187096,31.28930193,12,12,3,4,3,4,4,4
12756,63,5198,56688,17,-79,4,5198,42518,20,-73,4,5198.0,42507.0,18.0,-77.0,4.0,5198.0,50807.0,19.0,-75.0,4.0,5198.0,56689.0,13.0,-87.0,4.0,5198.0,42517.0,16.0,-81.0,4.0,0,1524190438470,140,139.0,142.0,150.0,137.0,141.0,121.22677,31.297156,121.218148,31.288526,121.221928,31.289447,121.229283,31.292171,121.211317,31.291577,121.218883,31.292806,1,27.8,121.21307525,31.28716551,133,133,4,4,4,4,5,5
1301,9,6188,27379,28,-57,4,6182,13698,17,-79,4,6182.0,41581.0,17.0,-79.0,4.0,0.0,0.0,24.0,-65.0,4.0,0.0,0.0,19.0,-75.0,4.0,6182.0,13394.0,23.0,-67.0,4.0,2,1509179488197,37,20.0,66.0,-999.0,-999.0,40.0,121.208284,31.289647,121.191709,31.287846,121.198969,31.306504,-999.0,-999.0,-999.0,-999.0,121.202787,31.292964,0,54.3,121.20396497,31.2888573,76,76,2,4,4,3,4,3
