,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
2270,16,6362,30073,30,-53,4,6362,30075,26,-61,4,6362.0,29966.0,29.0,-55.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,6362.0,29967.0,15.0,-83.0,4.0,6362.0,30074.0,16.0,-81.0,4.0,1,1.51e+12,55,40.0,56.0,52.0,47.0,48.0,121.507842,31.28561,121.505676,31.279911,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,121.51078,31.282514,121.5079207,31.28222719,38
4113,18,6153,27930,15,-83,4,6153,28028,16,-81,4,6153.0,27902.0,15.0,-83.0,4.0,6153.0,27903.0,12.0,-89.0,4.0,6153.0,28055.0,12.0,-89.0,4.0,6153.0,28020.0,13.0,-87.0,4.0,1,1.53e+12,42,93.0,37.0,19.0,92.0,25.0,121.494086,31.282709,121.496234,31.288351,121.503581,31.28534,121.494429,31.278097,121.492476,31.281395,121.498923,31.281691,121.4972697,31.28779962,0
4164,18,6153,27907,19,-75,4,6153,28031,15,-83,4,0.0,0.0,8.0,-97.0,3.0,6153.0,27904.0,10.0,-93.0,3.0,6153.0,28027.0,16.0,-81.0,4.0,0.0,0.0,7.0,-99.0,2.0,1,1.53e+12,94,24.0,-999.0,41.0,44.0,-999.0,121.485932,31.273071,121.495261,31.288196,-999.0,-999.0,121.493407,31.287705,121.496665,31.287575,-999.0,-999.0,121.4970364,31.28742843,0
1281,12,6153,28020,31,-51,4,6153,28033,22,-69,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,0.0,0.0,20.0,-73.0,4.0,6153.0,27913.0,24.0,-65.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,-999.0,38.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,-999.0,-999.0,121.498646,31.28425,121.4961431,31.28308156,2
4946,20,6153,28033,31,-51,4,6153,27913,25,-63,4,6153.0,28031.0,24.0,-65.0,4.0,6153.0,27905.0,27.0,-59.0,4.0,6153.0,28020.0,17.0,-79.0,4.0,6153.0,27911.0,21.0,-71.0,4.0,1,1.53e+12,21,38.0,24.0,87.0,25.0,43.0,121.497323,31.285173,121.498646,31.28425,121.495261,31.288196,121.486917,31.274206,121.498923,31.281691,121.498572,31.286194,121.495793,31.28462634,37
5454,21,4199,29752,26,-61,4,4199,12499,20,-73,4,4199.0,29753.0,20.0,-73.0,4.0,4199.0,18539.0,23.0,-67.0,4.0,4199.0,29742.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,6,1.0,5.0,13.0,12.0,-999.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,-999.0,-999.0,121.4956923,31.28488125,50
1400,14,6362,29966,23,-67,4,6362,29968,13,-87,4,6362.0,30075.0,20.0,-73.0,4.0,6362.0,30073.0,25.0,-63.0,4.0,6362.0,41027.0,11.0,-91.0,3.0,6362.0,29978.0,15.0,-83.0,4.0,1,1.51e+12,56,52.0,40.0,55.0,59.0,60.0,121.507277,31.283308,121.504264,31.277168,121.505676,31.279911,121.507842,31.28561,121.509291,31.286813,121.504101,31.283884,121.5069543,31.28322586,27
4834,19,6153,27902,31,-51,4,6153,27903,27,-59,4,6153.0,27913.0,20.0,-73.0,4.0,6153.0,28020.0,31.0,-51.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,0,1.53e+12,37,19.0,38.0,25.0,22.0,21.0,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.498923,31.281691,121.499699,31.276899,121.497323,31.285173,121.4964981,31.28387827,17
2953,17,6362,29978,23,-67,4,6362,30075,18,-77,4,6362.0,29968.0,19.0,-75.0,4.0,6362.0,29977.0,26.0,-61.0,4.0,0.0,0.0,27.0,-59.0,4.0,0.0,0.0,23.0,-67.0,4.0,0,1.52e+12,60,40.0,52.0,63.0,-999.0,-999.0,121.504101,31.283884,121.505676,31.279911,121.504264,31.277168,121.503721,31.281037,-999.0,-999.0,-999.0,-999.0,121.5101522,31.27946348,3
3295,17,6153,28021,31,-51,4,6153,27903,24,-65,4,6153.0,27913.0,26.0,-61.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,6362.0,29968.0,20.0,-73.0,4.0,6153.0,27940.0,21.0,-71.0,4.0,0,1.52e+12,22,19.0,38.0,37.0,52.0,58.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.503581,31.28534,121.504264,31.277168,121.497584,31.27897,121.5101522,31.27946348,3
3948,18,6153,28031,22,-69,4,6153,27913,10,-93,3,6153.0,28033.0,9.0,-95.0,3.0,6153.0,27912.0,8.0,-97.0,3.0,6153.0,28055.0,7.0,-99.0,2.0,6362.0,30071.0,9.0,-95.0,3.0,1,1.53e+12,24,38.0,21.0,23.0,92.0,64.0,121.495261,31.288196,121.498646,31.28425,121.497323,31.285173,121.501757,31.285306,121.492476,31.281395,121.503121,31.288529,121.499035,31.28777599,56
5661,22,6153,28033,31,-51,4,6153,27903,18,-77,4,6153.0,28020.0,20.0,-73.0,4.0,6153.0,28031.0,21.0,-71.0,4.0,6153.0,27902.0,23.0,-67.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,1,1.53e+12,21,19.0,25.0,24.0,37.0,38.0,121.497323,31.285173,121.494429,31.278097,121.498923,31.281691,121.495261,31.288196,121.503581,31.28534,121.498646,31.28425,121.4976675,31.28502333,21
2722,17,6305,17144,28,-57,4,6362,29967,15,-83,4,6305.0,17145.0,13.0,-87.0,4.0,6362.0,29968.0,19.0,-75.0,4.0,6305.0,17274.0,23.0,-67.0,4.0,0.0,0.0,12.0,-89.0,4.0,0,1.52e+12,57,47.0,76.0,52.0,54.0,-999.0,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,121.5101522,31.27946348,3
6165,22,6153,28032,31,-51,4,6362,30088,18,-77,4,6153.0,27912.0,28.0,-57.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,1,1.53e+12,18,102.0,23.0,22.0,20.0,38.0,121.50187,31.284054,121.502488,31.283954,121.501757,31.285306,121.499699,31.276899,121.508039,31.286935,121.498646,31.28425,121.5030086,31.28369429,35
806,7,4199,18537,31,-51,4,4199,18317,17,-79,4,4199.0,18618.0,19.0,-75.0,4.0,4199.0,12498.0,18.0,-77.0,4.0,4199.0,18619.0,20.0,-73.0,4.0,4199.0,18538.0,26.0,-61.0,4.0,0,1.52e+12,26,32.0,33.0,28.0,16.0,29.0,121.499263,31.287606,121.500524,31.287906,121.499455,31.28776,121.499286,31.289474,121.499258,31.288113,121.502463,31.284142,121.4968838,31.28226504,46
1382,14,6362,30075,22,-69,4,6362,29968,18,-77,4,6362.0,30073.0,23.0,-67.0,4.0,6362.0,29967.0,16.0,-81.0,4.0,6362.0,30074.0,14.0,-85.0,4.0,6362.0,29966.0,23.0,-67.0,4.0,1,1.51e+12,40,52.0,55.0,47.0,48.0,56.0,121.505676,31.279911,121.504264,31.277168,121.507842,31.28561,121.511947,31.281646,121.51078,31.282514,121.507277,31.283308,121.5080618,31.28233435,60
632,7,4199,29753,26,-61,4,4199,29752,21,-71,4,4199.0,18468.0,27.0,-59.0,4.0,4199.0,18469.0,27.0,-59.0,4.0,4199.0,18467.0,31.0,-51.0,4.0,4199.0,12499.0,22.0,-69.0,4.0,0,1.52e+12,5,6.0,17.0,11.0,2.0,1.0,121.492659,31.283734,121.494757,31.284161,121.497084,31.281895,121.496153,31.281763,121.496847,31.283612,121.485106,31.285941,121.4968838,31.28226504,46
2427,17,6362,29967,22,-69,4,6305,58243,17,-79,4,6362.0,30074.0,20.0,-73.0,4.0,6362.0,30075.0,22.0,-69.0,4.0,6362.0,30094.0,18.0,-77.0,4.0,6305.0,58291.0,15.0,-83.0,4.0,0,1.52e+12,47,51.0,48.0,40.0,50.0,69.0,121.511947,31.281646,121.514716,31.281609,121.51078,31.282514,121.505676,31.279911,121.510224,31.279669,121.514541,31.281636,121.5101522,31.27946348,3
3668,18,6153,27912,20,-73,4,6153,28032,18,-77,4,6362.0,29949.0,17.0,-79.0,4.0,6362.0,30071.0,13.0,-87.0,4.0,6153.0,28031.0,14.0,-85.0,4.0,6153.0,28021.0,13.0,-87.0,4.0,1,1.53e+12,23,18.0,20.0,64.0,24.0,22.0,121.501757,31.285306,121.50187,31.284054,121.508039,31.286935,121.503121,31.288529,121.495261,31.288196,121.499699,31.276899,121.5019632,31.28669303,15
3451,17,6153,28020,31,-51,4,0,0,20,-73,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,24.0,-65.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,0,1.52e+12,25,-999.0,19.0,37.0,22.0,21.0,121.498923,31.281691,-999.0,-999.0,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.4967821,31.28346399,33
1113,9,4199,18538,21,-71,4,4199,18319,19,-75,4,4199.0,18317.0,22.0,-69.0,4.0,4199.0,18537.0,17.0,-79.0,4.0,4199.0,12498.0,15.0,-83.0,4.0,4199.0,18318.0,16.0,-81.0,4.0,1,1.52e+12,29,34.0,32.0,26.0,28.0,35.0,121.502463,31.284142,121.501661,31.28321,121.500524,31.287906,121.499263,31.287606,121.499286,31.289474,121.506933,31.28703,121.5012465,31.28607724,31
6140,22,6153,28032,28,-57,4,0,0,17,-79,4,6362.0,30092.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,18,-999.0,103.0,-999.0,-999.0,-999.0,121.50187,31.284054,-999.0,-999.0,121.503238,31.283468,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.5030108,31.28370428,35
1730,15,6153,27903,25,-63,4,6153,28033,19,-75,4,6153.0,27912.0,24.0,-65.0,4.0,0.0,0.0,27.0,-59.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,28032.0,25.0,-63.0,4.0,0,1.51e+12,19,21.0,23.0,-999.0,22.0,18.0,121.494429,31.278097,121.497323,31.285173,121.501757,31.285306,-999.0,-999.0,121.499699,31.276899,121.50187,31.284054,121.4969439,31.28375822,17
3931,18,6153,28031,20,-73,4,6153,27913,11,-91,3,6153.0,28033.0,10.0,-93.0,3.0,6362.0,29968.0,8.0,-97.0,3.0,6153.0,27912.0,8.0,-97.0,3.0,6153.0,27903.0,7.0,-99.0,2.0,1,1.53e+12,24,38.0,21.0,52.0,23.0,19.0,121.495261,31.288196,121.498646,31.28425,121.497323,31.285173,121.504264,31.277168,121.501757,31.285306,121.494429,31.278097,121.4991354,31.28775072,56
5333,21,4199,29742,23,-67,4,4199,12499,20,-73,4,4199.0,29752.0,23.0,-67.0,4.0,4199.0,29753.0,17.0,-79.0,4.0,4199.0,29712.0,16.0,-81.0,4.0,4199.0,18539.0,15.0,-83.0,4.0,1,1.53e+12,12,1.0,6.0,5.0,15.0,13.0,121.495039,31.296587,121.485106,31.285941,121.494757,31.284161,121.492659,31.283734,121.49169,31.290129,121.499165,31.284763,121.4959301,31.28611475,1
5098,20,6153,28024,20,-73,4,6153,27913,17,-79,4,6153.0,28031.0,18.0,-77.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28020.0,15.0,-83.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,1,1.53e+12,89,38.0,24.0,37.0,25.0,21.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.503581,31.28534,121.498923,31.281691,121.497323,31.285173,121.4944272,31.28566989,11
736,7,4199,18538,31,-51,4,4199,18468,19,-75,4,4199.0,18467.0,22.0,-69.0,4.0,4199.0,18619.0,18.0,-77.0,4.0,4199.0,18539.0,18.0,-77.0,4.0,4199.0,18317.0,22.0,-69.0,4.0,0,1.52e+12,29,17.0,2.0,16.0,13.0,32.0,121.502463,31.284142,121.497084,31.281895,121.496847,31.283612,121.499258,31.288113,121.499165,31.284763,121.500524,31.287906,121.4968838,31.28226504,46
5518,21,4199,12499,21,-71,4,4199,29753,20,-73,4,4199.0,18539.0,19.0,-75.0,4.0,4199.0,29742.0,20.0,-73.0,4.0,4199.0,18619.0,19.0,-75.0,4.0,4199.0,29752.0,22.0,-69.0,4.0,1,1.53e+12,1,5.0,13.0,12.0,16.0,6.0,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,121.499258,31.288113,121.494757,31.284161,121.4963621,31.28420486,37
1654,15,6153,28033,29,-55,4,6153,27902,20,-73,4,6153.0,27913.0,27.0,-59.0,4.0,6153.0,27911.0,18.0,-77.0,4.0,6153.0,28020.0,18.0,-77.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,0,1.51e+12,21,37.0,38.0,43.0,25.0,52.0,121.497323,31.285173,121.503581,31.28534,121.498646,31.28425,121.498572,31.286194,121.498923,31.281691,121.504264,31.277168,121.4969439,31.28375822,17
2981,17,6153,28021,28,-57,4,6362,29968,21,-71,4,6153.0,27903.0,25.0,-63.0,4.0,6153.0,27904.0,19.0,-75.0,4.0,6153.0,27912.0,21.0,-71.0,4.0,6362.0,29977.0,19.0,-75.0,4.0,0,1.52e+12,22,52.0,19.0,41.0,23.0,63.0,121.499699,31.276899,121.504264,31.277168,121.494429,31.278097,121.493407,31.287705,121.501757,31.285306,121.503721,31.281037,121.5101522,31.27946348,3
1164,10,4199,29752,25,-63,4,4199,29742,20,-73,4,4199.0,29753.0,27.0,-59.0,4.0,4199.0,18467.0,25.0,-63.0,4.0,4199.0,12499.0,18.0,-77.0,4.0,4199.0,18539.0,15.0,-83.0,4.0,1,1.52e+12,6,12.0,5.0,2.0,1.0,13.0,121.494757,31.284161,121.495039,31.296587,121.492659,31.283734,121.496847,31.283612,121.485106,31.285941,121.499165,31.284763,121.4955789,31.28425399,37
5054,20,6153,27905,17,-79,4,6153,27913,16,-81,4,6153.0,28031.0,16.0,-81.0,4.0,6153.0,28033.0,19.0,-75.0,4.0,6153.0,28024.0,21.0,-71.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,1,1.53e+12,87,38.0,24.0,21.0,89.0,37.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.494823,31.285815,121.503581,31.28534,121.4941685,31.28515758,34
5508,21,4199,29752,24,-65,4,4199,12499,26,-61,4,4199.0,29753.0,21.0,-71.0,4.0,4199.0,18539.0,20.0,-73.0,4.0,4199.0,29742.0,20.0,-73.0,4.0,4199.0,18619.0,21.0,-71.0,4.0,1,1.53e+12,6,1.0,5.0,13.0,12.0,16.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,121.499258,31.288113,121.496253,31.28430301,37
182,0,4199,29751,27,-59,4,4199,29752,27,-59,4,4199.0,12499.0,16.0,-81.0,4.0,4199.0,29753.0,20.0,-73.0,4.0,4199.0,18639.0,22.0,-69.0,4.0,4199.0,29712.0,15.0,-83.0,4.0,1,1.52e+12,9,6.0,1.0,5.0,4.0,15.0,121.49346,31.285513,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.490939,31.28661,121.49169,31.290129,121.494385,31.28476125,26
171,0,4199,29751,30,-53,4,4199,29752,26,-61,4,4199.0,12499.0,18.0,-77.0,4.0,4199.0,29742.0,16.0,-81.0,4.0,4199.0,29753.0,24.0,-65.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,9,6.0,1.0,12.0,5.0,-999.0,121.49346,31.285513,121.494757,31.284161,121.485106,31.285941,121.495039,31.296587,121.492659,31.283734,-999.0,-999.0,121.4942706,31.28518798,34
887,7,4199,29741,31,-51,4,4199,12498,22,-69,4,4199.0,18619.0,20.0,-73.0,4.0,4199.0,18539.0,19.0,-75.0,4.0,0.0,0.0,21.0,-71.0,4.0,0.0,0.0,21.0,-71.0,4.0,0,1.52e+12,14,28.0,16.0,13.0,-999.0,-999.0,121.495055,31.288492,121.499286,31.289474,121.499258,31.288113,121.499165,31.284763,-999.0,-999.0,-999.0,-999.0,121.4968838,31.28226504,46
5749,22,6153,28033,27,-59,4,6153,28031,24,-65,4,6153.0,27913.0,24.0,-65.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28032.0,16.0,-81.0,4.0,1,1.53e+12,21,24.0,38.0,22.0,37.0,18.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.499699,31.276899,121.503581,31.28534,121.50187,31.284054,121.4988241,31.2845052,41
5056,20,6153,27905,17,-79,4,6153,27913,16,-81,4,6153.0,28031.0,17.0,-79.0,4.0,6153.0,28033.0,20.0,-73.0,4.0,6153.0,28024.0,22.0,-69.0,4.0,6153.0,27902.0,17.0,-79.0,4.0,1,1.53e+12,87,38.0,24.0,21.0,89.0,37.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.497323,31.285173,121.494823,31.285815,121.503581,31.28534,121.4941122,31.28520023,34
18,0,4199,12499,19,-75,4,4199,18639,14,-85,4,4199.0,29751.0,14.0,-85.0,4.0,4199.0,29753.0,12.0,-89.0,4.0,4199.0,48601.0,2.0,-109.0,0.0,4199.0,18638.0,13.0,-87.0,4.0,1,1.52e+12,1,4.0,9.0,5.0,7.0,10.0,121.485106,31.285941,121.490939,31.28661,121.49346,31.285513,121.492659,31.283734,121.484975,31.285418,121.492016,31.295198,121.4914969,31.285078,54
4558,19,6153,27903,22,-69,4,6153,28021,20,-73,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28020.0,19.0,-75.0,4.0,6153.0,28032.0,19.0,-75.0,4.0,6153.0,27902.0,20.0,-73.0,4.0,0,1.53e+12,19,22.0,38.0,25.0,18.0,37.0,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.503581,31.28534,121.4994499,31.28432643,41
5752,22,6153,28033,26,-61,4,6153,28031,24,-65,4,6153.0,27913.0,24.0,-65.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,6153.0,28032.0,15.0,-83.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,1,1.53e+12,21,24.0,38.0,22.0,18.0,19.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.499699,31.276899,121.50187,31.284054,121.494429,31.278097,121.4987996,31.28475049,20
303,1,6153,28032,30,-53,4,6153,27903,20,-73,4,6362.0,29949.0,17.0,-79.0,4.0,6153.0,28021.0,18.0,-77.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,18,19.0,20.0,22.0,23.0,-999.0,121.50187,31.284054,121.494429,31.278097,121.508039,31.286935,121.499699,31.276899,121.501757,31.285306,-999.0,-999.0,121.5005191,31.28495452,28
5196,21,4199,12499,25,-63,4,4199,29742,22,-69,4,4199.0,12497.0,15.0,-83.0,4.0,4199.0,29712.0,16.0,-81.0,4.0,4199.0,29751.0,16.0,-81.0,4.0,4199.0,29743.0,15.0,-83.0,4.0,1,1.53e+12,1,12.0,101.0,15.0,9.0,27.0,121.485106,31.285941,121.495039,31.296587,121.493193,31.292956,121.49169,31.290129,121.49346,31.285513,121.493918,31.287768,121.4944174,31.28625084,11
1084,8,4199,29753,23,-67,4,4199,18539,23,-67,4,4199.0,18537.0,23.0,-67.0,4.0,4199.0,18639.0,20.0,-73.0,4.0,4199.0,18619.0,21.0,-71.0,4.0,4199.0,29752.0,23.0,-67.0,4.0,0,1.52e+12,5,13.0,26.0,4.0,16.0,6.0,121.492659,31.283734,121.499165,31.284763,121.499263,31.287606,121.490939,31.28661,121.499258,31.288113,121.494757,31.284161,121.4986951,31.28422967,41
2438,17,6362,29967,22,-69,4,6362,30074,21,-71,4,6362.0,30075.0,20.0,-73.0,4.0,6362.0,29968.0,15.0,-83.0,4.0,0.0,0.0,14.0,-85.0,4.0,6305.0,17307.0,16.0,-81.0,4.0,0,1.52e+12,47,48.0,40.0,52.0,-999.0,49.0,121.511947,31.281646,121.51078,31.282514,121.505676,31.279911,121.504264,31.277168,-999.0,-999.0,121.510413,31.277189,121.5101522,31.27946348,3
4992,20,6153,27905,29,-55,4,6153,27913,19,-75,4,6153.0,28031.0,17.0,-79.0,4.0,6153.0,28023.0,31.0,-51.0,4.0,6153.0,28033.0,22.0,-69.0,4.0,6153.0,27906.0,25.0,-63.0,4.0,1,1.53e+12,87,38.0,24.0,96.0,21.0,97.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.496873,31.284712,121.497323,31.285173,121.488618,31.271651,121.4950812,31.28470026,26
3062,17,6153,28021,31,-51,4,6153,27912,24,-65,4,6153.0,27940.0,26.0,-61.0,4.0,6153.0,27913.0,27.0,-59.0,4.0,6362.0,29968.0,22.0,-69.0,4.0,0.0,0.0,22.0,-69.0,4.0,0,1.52e+12,22,23.0,58.0,38.0,52.0,-999.0,121.499699,31.276899,121.501757,31.285306,121.497584,31.27897,121.498646,31.28425,121.504264,31.277168,-999.0,-999.0,121.5101522,31.27946348,3
2249,16,6362,30073,29,-55,4,6362,30075,19,-75,4,6362.0,29966.0,23.0,-67.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,6362.0,29967.0,14.0,-85.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.51e+12,55,40.0,56.0,52.0,47.0,-999.0,121.507842,31.28561,121.505676,31.279911,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,-999.0,-999.0,121.5071038,31.28329143,27
863,7,4199,18537,23,-67,4,4199,18618,19,-75,4,4199.0,12498.0,20.0,-73.0,4.0,4199.0,18619.0,19.0,-75.0,4.0,4199.0,18539.0,21.0,-71.0,4.0,4199.0,29741.0,19.0,-75.0,4.0,0,1.52e+12,26,33.0,28.0,16.0,13.0,14.0,121.499263,31.287606,121.499455,31.28776,121.499286,31.289474,121.499258,31.288113,121.499165,31.284763,121.495055,31.288492,121.4968838,31.28226504,46
3625,18,6153,27912,26,-61,4,6153,28032,19,-75,4,6362.0,30073.0,17.0,-79.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28021.0,16.0,-81.0,4.0,1,1.53e+12,23,18.0,55.0,20.0,37.0,22.0,121.501757,31.285306,121.50187,31.284054,121.507842,31.28561,121.508039,31.286935,121.503581,31.28534,121.499699,31.276899,121.5018197,31.28627457,19
4242,18,6153,27911,17,-79,4,6153,28031,25,-63,4,6153.0,28033.0,22.0,-69.0,4.0,6153.0,28020.0,18.0,-77.0,4.0,6153.0,27902.0,20.0,-73.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,1,1.53e+12,43,24.0,21.0,25.0,37.0,19.0,121.498572,31.286194,121.495261,31.288196,121.497323,31.285173,121.498923,31.281691,121.503581,31.28534,121.494429,31.278097,121.4964343,31.28667045,14
2419,17,6362,29967,20,-73,4,0,0,15,-83,4,6362.0,30074.0,19.0,-75.0,4.0,6362.0,30075.0,16.0,-81.0,4.0,6305.0,17307.0,15.0,-83.0,4.0,0.0,0.0,23.0,-67.0,4.0,0,1.52e+12,47,-999.0,48.0,40.0,49.0,-999.0,121.511947,31.281646,-999.0,-999.0,121.51078,31.282514,121.505676,31.279911,121.510413,31.277189,-999.0,-999.0,121.5102978,31.27949856,3
4429,18,6153,28033,22,-69,4,6153,28031,21,-71,4,6153.0,27911.0,18.0,-77.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28024.0,14.0,-85.0,4.0,1,1.53e+12,21,24.0,43.0,37.0,38.0,89.0,121.497323,31.285173,121.495261,31.288196,121.498572,31.286194,121.503581,31.28534,121.498646,31.28425,121.494823,31.285815,121.4953068,31.2851979,26
466,6,4199,29742,29,-55,4,4199,29741,14,-85,4,4199.0,18638.0,16.0,-81.0,4.0,4199.0,12499.0,16.0,-81.0,4.0,4199.0,29743.0,19.0,-75.0,4.0,4199.0,12498.0,13.0,-87.0,4.0,0,1.52e+12,12,14.0,10.0,1.0,27.0,28.0,121.495039,31.296587,121.495055,31.288492,121.492016,31.295198,121.485106,31.285941,121.493918,31.287768,121.499286,31.289474,121.4946425,31.28687368,53
200,0,4199,29752,26,-61,4,4199,12499,18,-77,4,4199.0,29753.0,24.0,-65.0,4.0,4199.0,18639.0,19.0,-75.0,4.0,4199.0,29751.0,20.0,-73.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,6,1.0,5.0,4.0,9.0,-999.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.490939,31.28661,121.49346,31.285513,-999.0,-999.0,121.4947659,31.28471563,26
2324,16,6362,29967,25,-63,4,6362,29968,21,-71,4,6362.0,30074.0,20.0,-73.0,4.0,6362.0,30073.0,17.0,-79.0,4.0,6305.0,17144.0,16.0,-81.0,4.0,6362.0,30075.0,23.0,-67.0,4.0,1,1.51e+12,47,52.0,48.0,55.0,57.0,40.0,121.511947,31.281646,121.504264,31.277168,121.51078,31.282514,121.507842,31.28561,121.505035,31.283008,121.505676,31.279911,121.5098156,31.27994807,52
1677,15,6153,27913,28,-57,4,6153,27902,21,-71,4,6153.0,28020.0,19.0,-75.0,4.0,6362.0,30075.0,19.0,-75.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,0,1.51e+12,38,37.0,25.0,40.0,22.0,52.0,121.498646,31.28425,121.503581,31.28534,121.498923,31.281691,121.505676,31.279911,121.499699,31.276899,121.504264,31.277168,121.4969439,31.28375822,17
1203,12,6153,28020,31,-51,4,6153,28033,23,-67,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27902.0,28.0,-57.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,28022.0,18.0,-77.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,39.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.492686,31.281446,121.496055,31.28312172,2
3611,18,6153,27912,24,-65,4,6153,28032,23,-67,4,6362.0,30073.0,17.0,-79.0,4.0,6362.0,29949.0,16.0,-81.0,4.0,6153.0,27903.0,15.0,-83.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,1,1.53e+12,23,18.0,55.0,20.0,19.0,37.0,121.501757,31.285306,121.50187,31.284054,121.507842,31.28561,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.5017362,31.28623675,19
